step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.2851181030273438,3.0781960487365723,3.1741051625078285,2.970736193572335,3.396131043546859,3.1856559039008094
1,3.2851181030273438,3.0781960487365723,3.1741051625078285,2.970736193572335,3.396131043546859,3.1856559039008094
2,3.285104751586914,3.0765225887298584,3.1740920366580965,2.969091947789608,3.3961174665157317,3.183953229670109
4,3.284491539001465,3.0052452087402344,3.173489185625193,2.8990663459943575,3.3954938923777367,3.111424071486111
8,3.28212308883667,2.7209081649780273,3.1711607646325124,2.6198770712249897,3.3930854130408274,2.821939258731065
16,3.3031973838806152,2.1543705463409424,3.1918793888291974,2.064470831498269,3.414515378932033,2.244270261183616
32,3.3307931423187256,1.8320070505142212,3.2190111248465745,1.74910568520055,3.4425751597908767,1.9149084158278924
64,3.3366408348083496,1.6868431568145752,3.224760735560199,1.6072940212773514,3.4485209340565004,1.766392292351799
128,3.663043260574341,0.7840081453323364,3.5458185587962996,0.7297757982856311,3.780267962352382,0.8382404923790417
256,3.8335282802581787,1.5654382705688477,3.7136066708261515,1.488805224927261,3.953449889690206,1.6420713162104343
1000,5.379251480102539,4.400778770446777,5.2371956583591714,4.272290678123773,5.521307301845907,4.529266862769782
2000,6.801293849945068,5.944476127624512,6.641561131750821,5.795143431421887,6.9610265681393155,6.093808823827136
4000,7.600983619689941,6.638051509857178,7.432121198885399,6.4802473593207415,7.769846040494484,6.795855660393614
8000,8.030780792236328,7.02072811126709,7.857209859016545,6.858439071728922,8.20435172545611,7.183017150805258
16000,8.136385917663574,7.298758506774902,7.961677479037031,7.133287233051329,8.311094356290116,7.464229780498476
33000,8.482583999633789,7.664074897766113,8.304197412305195,7.4945131115804955,8.660970586962383,7.833636683951731
66000,8.62285041809082,7.806759834289551,8.442994994387098,7.635626929447724,8.802705841794543,7.977892739131377
131000,8.951566696166992,8.08060073852539,8.768315153806865,7.906492253286045,9.134818238527119,8.254709223764737
143000,9.105467796325684,8.323761940002441,8.920647677953735,8.147053237464847,9.290287914697632,8.500470642540035
