step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.2845828533172607,3.1279332637786865,3.1735789569268906,3.019608724151533,3.395586749707631,3.2362578034058402
1,3.2845828533172607,3.1279332637786865,3.1735789569268906,3.019608724151533,3.395586749707631,3.2362578034058402
2,3.284576892852783,3.127437114715576,3.173573097180695,3.0191211665841053,3.3955806885248716,3.235753062847047
4,3.2844371795654297,3.1183223724365234,3.1734357447560386,3.0101643798934776,3.3954386143748208,3.2264803649795692
8,3.282426118850708,3.0011160373687744,3.1714586723312594,2.895010143947037,3.3933935653701566,3.107221930790512
16,3.280048370361328,2.6381943225860596,3.169121122839357,2.53871072012124,3.3909756178832993,2.737677925050879
32,3.294870615005493,2.068436622619629,3.183693014849596,1.9803481211519058,3.4060482151613902,2.1565251240873518
64,3.3124794960021973,1.5973893404006958,3.2010052067409736,1.5199781931761889,3.423953785263421,1.6748004876252027
128,3.73276424407959,0.6336690783500671,3.6144291955028005,0.584912932198753,3.851099292656379,0.6824252245013813
256,3.8397374153137207,1.5834509134292603,3.7197187271399885,1.5063782415125817,3.959756103487453,1.6605235853459388
1000,5.311988830566406,4.554576873779297,5.1708239421165425,4.423862865877964,5.45315371901627,4.68529088168063
2000,6.322103500366211,5.46251916885376,6.168100595257075,5.319368098478392,6.476106405475347,5.605670239229127
4000,7.125838279724121,6.19292688369751,6.962338905936359,6.040505433629888,7.2893376535118835,6.3453483337651315
8000,7.381668567657471,6.503652095794678,7.215260114530422,6.347453630199108,7.548077020784519,6.659850561390248
16000,7.59706974029541,6.842623233795166,7.428250800195633,6.682405927207445,7.765888680395188,7.002840540382887
33000,7.784074306488037,6.9924726486206055,7.613190228611039,6.83051051071261,7.954958384365035,7.154434786528601
66000,7.797110080718994,6.952126979827881,7.6260829752754775,6.7906327682284475,7.968137186162511,7.113621191427314
131000,7.546473503112793,7.44797420501709,7.378217666464904,7.280820043019226,7.714729339760682,7.615128367014954
143000,7.863221645355225,8.146669387817383,7.69147100242116,7.971850578215736,8.034972288289289,8.321488197419031
