step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_kl_div,mean_bigram_logit_js_div,mean_unigram_logit_kl_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_kl_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_kl_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_kl_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_kl_div,top_conf_unigram_logit_js_div
0,11.836471557617188,11.840827941894531,11.625749866923949,12.047193248310426,11.630067476968373,12.05158840682069,0.6884803771972656,0.5891928672790527,11.888638496398926,0.6930356025695801,11.803050994873047,0.693066418170929,0.6376592964924717,0.5421789051626142,11.677452958855246,0.6420466740786009,11.59262700335496,0.6420763560895384,0.7393014579020596,0.6362068293954912,12.099824033942605,0.7440245310605592,12.013474986391135,0.7440564802523195
1,11.836517333984375,11.840827941894531,11.625795235819023,12.047239432149727,11.630067476968373,12.05158840682069,0.6884803771972656,0.5891928672790527,11.888638496398926,0.6930356025695801,11.803050994873047,0.693066418170929,0.6376592964924717,0.5421789051626142,11.677452958855246,0.6420466740786009,11.59262700335496,0.6420763560895384,0.7393014579020596,0.6362068293954912,12.099824033942605,0.7440245310605592,12.013474986391135,0.7440564802523195
2,11.818305969238281,11.821434020996094,11.6077460393063,12.028865899170263,11.610846227562172,12.032021814430015,0.6884808540344238,0.5891928672790527,11.83245849609375,0.6930323839187622,11.691585540771484,0.693061351776123,0.6376597557304533,0.5421789051626142,11.621772530185297,0.6420435738313299,11.482157505502709,0.6420714760666667,0.7393019523383944,0.6362068293954912,12.043144462002203,0.7440211940061945,11.90101357604026,0.7440512274855794
4,11.447105407714844,11.438423156738281,11.239878591969518,11.65433222346017,11.231274943244191,11.645571370232371,0.6884799003601074,0.5891928672790527,10.728968620300293,0.6928036212921143,9.480812072753906,0.6926583647727966,0.6376588372544962,0.5421789051626142,10.528347292590029,0.6418232273314916,9.292221108181932,0.6416833154888958,0.7393009634657186,0.6362068293954912,10.929589948010557,0.743784015252737,9.66940303732588,0.7436334140566975
8,13.002334594726562,12.921562194824219,12.781478808656216,13.22319038079691,12.70139347163592,13.141730918012518,0.6489849090576172,0.5891928672790527,7.987733364105225,0.5527560710906982,0.7084475755691528,0.2095801681280136,0.599643060976428,0.5421789051626142,7.814628252463034,0.5072190231051098,0.6568948095545221,0.18154047831896244,0.6983267571388063,0.6362068293954912,8.160838475747415,0.5982931190762867,0.7600003415837836,0.23761985793706478
16,10.935523986816406,10.834815979003906,10.732980672877014,11.138067300755798,10.633207458547437,11.036424499460376,0.661344051361084,0.5891928672790527,6.962889671325684,0.6074873208999634,2.3318023681640625,0.5102249383926392,0.6115345907847547,0.5421789051626142,6.8012705022705005,0.559749045922916,2.238273865368106,0.4664748481011417,0.7111535119374133,0.6362068293954912,7.124508840380867,0.6552255958770108,2.425330870960019,0.5539750286841366
32,9.01611328125,8.845771789550781,8.832202244532782,9.200024317967218,8.663606353314922,9.02793722578664,0.6647377014160156,0.5891928672790527,5.229499816894531,0.6071330308914185,3.302675485610962,0.5991803407669067,0.6148006071342579,0.5421789051626142,5.089435280292636,0.5594086785593007,3.1913662849119873,0.5517695836761835,0.7146747956977734,0.6362068293954912,5.369564353496426,0.6548573832235363,3.4139846863099366,0.64659109785763
64,8.783103942871094,8.216827392578125,8.601584928838172,8.964622956904016,8.041257438834442,8.392397346321808,0.6581101417541504,0.5891928672790527,4.753068923950195,0.6056326627731323,7.225089073181152,0.6862707734107971,0.6084226121842914,0.5421789051626142,4.619536980852607,0.5579673159516968,7.060455002891705,0.6355313106432727,0.7077976713240094,0.6362068293954912,4.886600867047783,0.6532980095945679,7.3897231434706,0.7370102361783215
128,9.028816223144531,7.386192321777344,8.844775674472526,9.212856771816536,7.219732885893521,7.552651757661167,0.6319348812103271,0.5891928672790527,3.952834367752075,0.5817117094993591,6.7362260818481445,0.67942875623703,0.5832454975865254,0.5421789051626142,3.831060970805732,0.5349971760613232,6.5772592789178095,0.6289428594915498,0.6806242648341289,0.6362068293954912,4.074607764698419,0.628426242937395,6.89519288477848,0.7299146529825102
256,9.790214538574219,6.916465759277344,9.598570984158945,9.981858092989492,6.755386275794722,7.077545242759966,0.603748083114624,0.5891928672790527,3.6333208084106445,0.5480154156684875,5.85420560836792,0.6566757559776306,0.5561569554849871,0.5421789051626142,3.5165726642375907,0.5026740600675514,5.706011104064013,0.6070424042408675,0.6513392107442609,0.6362068293954912,3.7500689525836983,0.5933567712694237,6.002400112671827,0.7063091077143937
1000,9.859703063964844,7.102542877197266,9.667380592801063,10.052025535128625,6.9393109738137815,7.26577478058075,0.44535142183303833,0.5891928672790527,4.868295192718506,0.5493014454841614,8.597795486450195,0.6594038605690002,0.40447719654760006,0.5421789051626142,4.733154368057525,0.503906919694641,8.418201550728533,0.6096675168816986,0.4862256471184766,0.6362068293954912,5.003436017379487,0.5946959712736818,8.777389422171858,0.7091402042563019
2000,9.079154968261719,7.149684906005859,8.894602088133155,9.263707848390283,6.985912185291584,7.313457626720135,0.3782304525375366,0.5891928672790527,5.72797155380249,0.5514127612113953,9.336087226867676,0.6548628211021423,0.3405621231969877,0.5421789051626142,5.581383513483739,0.5059310790363106,9.148941220854145,0.6052980300092555,0.41589878187808554,0.6362068293954912,5.874559594121242,0.5968944433864799,9.523233232881207,0.7044276121950291
4000,8.91339111328125,6.860317230224609,8.730530743174768,9.096251483387732,6.699892908426994,7.0207415520222245,0.34825265407562256,0.5891928672790527,6.287861347198486,0.5528680682182312,10.132593154907227,0.6577222347259521,0.3121078953433067,0.5421789051626142,6.134276068199195,0.5073264072030195,9.937627364259548,0.608049350867895,0.38439741280793843,0.6362068293954912,6.441446626197778,0.5984097292334429,10.327558945554905,0.7073951185840093
8000,8.754814147949219,6.662281036376953,8.573587700039296,8.936040595859142,6.504189148004793,6.820372924749114,0.3303696811199188,0.5891928672790527,6.669012546539307,0.5579337477684021,10.384002685546875,0.6588459014892578,0.2951651791546714,0.5421789051626142,6.510840811004499,0.5121839236916415,10.186632973006606,0.6091306046285596,0.36557418308516626,0.6362068293954912,6.827184282074114,0.6036835718451627,10.581372398087144,0.708561198349956
