step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss
13000,12.14453125,6.837890625,12.117850471090478,12.171212028909522,6.817870388634236,6.857910861365764
14000,12.22265625,6.8359375,12.195889790783523,12.249422709216477,6.815920123055284,6.855954876944716
15000,12.140625,6.8671875,12.113948512329575,12.167301487670425,6.84712442122195,6.88725057877805
16000,12.1328125,6.828125,12.106144596879329,12.159480403120671,6.808119064826408,6.848130935173592
17000,12.0625,6.833984375,12.03590948254242,12.08909051745758,6.81396985788485,6.85399889211515
18000,12.10546875,6.814453125,12.07883091458992,12.13210658541008,6.794467228687588,6.834439021312412
19000,12.10546875,6.84765625,12.07883091458992,12.13210658541008,6.827621722650643,6.867690777349357
20000,12.0703125,6.857421875,12.043713373017358,12.096911626982642,6.837373066853798,6.877470683146202
21000,12.11328125,6.853515625,12.086634820353396,12.139927679646604,6.833472527951521,6.873558722048479
22000,12.09765625,6.841796875,12.071027011600119,12.124285488399881,6.821770921016994,6.861822828983006
23000,12.04296875,6.84765625,12.01639976856074,12.06953773143926,6.827621722650643,6.867690777349357
24000,12.08203125,6.830078125,12.055419213952302,12.108643286047698,6.810069328770236,6.850086921229764
25000,12.03515625,6.830078125,12.00859588785746,12.06171661214254,6.810069328770236,6.850086921229764
26000,12.06640625,6.83203125,12.039811427431495,12.093001072568505,6.812019593123109,6.852042906876891
27000,12.03515625,6.83984375,12.00859588785746,12.06171661214254,6.819820654621531,6.859866845378469
28000,12.01171875,6.822265625,11.985184262546644,12.038253237453356,6.802268275450938,6.842262974549062
29000,12.01953125,6.833984375,11.992988134847684,12.046074365152316,6.81396985788485,6.85399889211515
30000,12.1171875,6.83984375,12.090536774274424,12.143838225725576,6.819820654621531,6.859866845378469
31000,11.98046875,6.822265625,11.953968801432033,12.006968698567967,6.802268275450938,6.842262974549062
32000,12.015625,6.84765625,11.989086198346557,12.042163801653443,6.827621722650643,6.867690777349357
33000,12.02734375,6.837890625,12.0007920099522,12.0538954900478,6.817870388634236,6.857910861365764
34000,11.98046875,6.83203125,11.953968801432033,12.006968698567967,6.812019593123109,6.852042906876891
35000,11.94140625,6.833984375,11.914949538446585,11.967862961553415,6.81396985788485,6.85399889211515
36000,11.9765625,6.818359375,11.950066871958445,12.003058128041555,6.7983677512490654,6.8383509987509346
37000,12.00390625,6.818359375,11.977380393051817,12.030432106948183,6.7983677512490654,6.8383509987509346
38000,11.9921875,6.822265625,11.965674594077221,12.018700405922779,6.802268275450938,6.842262974549062
39000,12.0078125,6.8203125,11.981282327448284,12.034342672551716,6.800318013145041,6.840306986854959
40000,12.03125,6.830078125,12.004693948554907,12.057806051445093,6.810069328770236,6.850086921229764
41000,12.0625,6.8046875,12.03590948254242,12.08909051745758,6.7847159294698836,6.8246590705301164
42000,12.05859375,6.810546875,12.032007538350474,12.085179961649526,6.7905667077679155,6.8305270422320845
43000,12.03515625,6.8125,12.00859588785746,12.06171661214254,6.792516968022437,6.832483031977563
44000,11.96875,6.796875,11.942263015125546,11.995236984874454,6.7769148974986955,6.8168351025013045
45000,11.91796875,6.80859375,11.891538014605576,11.944399485394424,6.7886164479241975,6.8285710520758025
46000,12.03125,6.814453125,12.004693948554907,12.057806051445093,6.794467228687588,6.834439021312412
47000,12.08984375,6.845703125,12.063223111386682,12.116464388613318,6.825671455031725,6.865734794968275
48000,12.01953125,6.841796875,11.992988134847684,12.046074365152316,6.821770921016994,6.861822828983006
49000,12.0546875,6.814453125,12.028105594855992,12.081269405144008,6.794467228687588,6.834439021312412
50000,12.0078125,6.8125,11.981282327448284,12.034342672551716,6.792516968022437,6.832483031977563
51000,12.07421875,6.81640625,12.047615319299673,12.100822180700327,6.796417489763189,6.836395010236811
52000,12.046875,6.84375,12.020301709960787,12.073448290039213,6.82372118782045,6.86377881217955
53000,12.03515625,6.828125,12.00859588785746,12.06171661214254,6.808119064826408,6.848130935173592
54000,12.09375,6.833984375,12.067125061146188,12.120374938853812,6.81396985788485,6.85399889211515
55000,12.02734375,6.826171875,12.0007920099522,12.0538954900478,6.806168801291798,6.846174948708202
56000,11.98046875,6.80078125,11.953968801432033,12.006968698567967,6.78081541266091,6.82074708733909
57000,12.01171875,6.818359375,11.985184262546644,12.038253237453356,6.7983677512490654,6.8383509987509346
58000,11.98046875,6.806640625,11.953968801432033,12.006968698567967,6.786666188491462,6.826615061508538
59000,12.05859375,6.81640625,12.032007538350474,12.085179961649526,6.796417489763189,6.836395010236811
60000,12.0234375,6.81640625,11.996890072049677,12.049984927950323,6.796417489763189,6.836395010236811
61000,12.0625,6.830078125,12.03590948254242,12.08909051745758,6.810069328770236,6.850086921229764
62000,12.01953125,6.791015625,11.992988134847684,12.046074365152316,6.771064127846154,6.810967122153846
63000,12.07421875,6.814453125,12.047615319299673,12.100822180700327,6.794467228687588,6.834439021312412
64000,12.0546875,6.849609375,12.028105594855992,12.081269405144008,6.829571990677032,6.869646759322968
65000,12.07421875,6.8359375,12.047615319299673,12.100822180700327,6.815920123055284,6.855954876944716
66000,12.015625,6.830078125,11.989086198346557,12.042163801653443,6.810069328770236,6.850086921229764
67000,12.03515625,6.814453125,12.00859588785746,12.06171661214254,6.794467228687588,6.834439021312412
68000,11.94140625,6.818359375,11.914949538446585,11.967862961553415,6.7983677512490654,6.8383509987509346
69000,11.93359375,6.826171875,11.907145694331506,11.960041805668494,6.806168801291798,6.846174948708202
70000,12.11328125,6.79296875,12.086634820353396,12.139927679646604,6.77301438398466,6.81292311601534
71000,11.9921875,6.8046875,11.965674594077221,12.018700405922779,6.7847159294698836,6.8246590705301164
72000,12.07421875,6.833984375,12.047615319299673,12.100822180700327,6.81396985788485,6.85399889211515
73000,12.015625,6.837890625,11.989086198346557,12.042163801653443,6.817870388634236,6.857910861365764
74000,12.0234375,6.8046875,11.996890072049677,12.049984927950323,6.7847159294698836,6.8246590705301164
75000,12.0703125,6.787109375,12.043713373017358,12.096911626982642,6.7671636168070535,6.8070551331929465
76000,12.08203125,6.8359375,12.055419213952302,12.108643286047698,6.815920123055284,6.855954876944716
77000,11.99609375,6.787109375,11.969576526365943,12.022610973634057,6.7671636168070535,6.8070551331929465
78000,12.00390625,6.802734375,11.977380393051817,12.030432106948183,6.78276567085964,6.82270307914036
79000,11.98828125,6.8125,11.961772662491764,12.014789837508236,6.792516968022437,6.832483031977563
80000,12.06640625,6.80078125,12.039811427431495,12.093001072568505,6.78081541266091,6.82074708733909
81000,12.02734375,6.84375,12.0007920099522,12.0538954900478,6.82372118782045,6.86377881217955
82000,12.140625,6.875,12.113948512329575,12.167301487670425,6.854925512020698,6.895074487979302
83000,12.0625,6.865234375,12.03590948254242,12.08909051745758,6.845174149536161,6.885294600463839
84000,12.15625,6.82421875,12.129556351512315,12.182943648487685,6.804218538166583,6.844218961833417
85000,12.12890625,6.826171875,12.102242640190653,12.155569859809347,6.806168801291798,6.846174948708202
86000,12.09765625,6.822265625,12.071027011600119,12.124285488399881,6.802268275450938,6.842262974549062
87000,12.125,6.861328125,12.098340684193388,12.151659315806612,6.841273607382475,6.881382642617525
88000,12.24609375,6.86328125,12.219301640121943,12.272885859878057,6.843223878256278,6.883338621743722
89000,12.1796875,6.884765625,12.15296813095216,12.20640686904784,6.864676884631272,6.904854365368728
90000,12.23046875,6.853515625,12.203693737832603,12.257243762167397,6.833472527951521,6.873558722048479
91000,12.203125,6.88671875,12.176379935127295,12.229870064872705,6.866627160366614,6.906810339633386
92000,12.2421875,6.87109375,12.215399663526528,12.268975336473472,6.851024965810551,6.891162534189449
93000,12.20703125,6.841796875,12.18028190488963,12.23378059511037,6.821770921016994,6.861822828983006
94000,12.30078125,6.84765625,12.273929383868278,12.327633116131722,6.827621722650643,6.867690777349357
95000,12.30859375,6.853515625,12.281733358112822,12.335454141887178,6.833472527951521,6.873558722048479
96000,12.4296875,6.880859375,12.402695303261424,12.456679696738576,6.860776334373298,6.900942415626702
97000,12.39453125,6.8671875,12.36757725278849,12.42148524721151,6.84712442122195,6.88725057877805
98000,12.33984375,6.859375,12.312949282118293,12.366738217881707,6.839323336914924,6.879426663085076
99000,12.3828125,6.845703125,12.355871248000271,12.409753751999729,6.825671455031725,6.865734794968275
100000,12.328125,6.853515625,12.301243305554246,12.355006694445754,6.833472527951521,6.873558722048479
101000,12.578125,6.873046875,12.550972108832866,12.605277891167134,6.852975238713018,6.893118511286982
102000,12.7265625,6.884765625,12.699249859836618,12.753875140163382,6.864676884631272,6.904854365368728
103000,12.703125,6.84375,12.67583752118711,12.73041247881289,6.82372118782045,6.86377881217955
104000,12.93359375,6.935546875,12.906059849831644,12.961127650168356,6.9153841846078,6.9557095653922
105000,13.23828125,6.921875,13.210424918152855,13.266137581847145,6.901732192522088,6.942017807477912
106000,13.3984375,6.916015625,13.370413172277399,13.426461827722601,6.895881344781686,6.936149905218314
107000,13.58984375,6.93359375,13.561619958352939,13.618067541647061,6.913433898823528,6.953753601176472
108000,13.69140625,6.96484375,13.663077190653883,13.719735309346117,6.944638519247422,6.985048980752578
109000,13.86328125,6.943359375,13.834774930873769,13.891787569126231,6.923185331740688,6.963533418259312
110000,13.984375,6.8828125,13.955744452283133,14.013005547716867,6.862726609300109,6.902898390699891
111000,14.16796875,6.970703125,14.139150877149564,14.196786622850436,6.9504893969186305,6.9909168530813695
112000,14.66015625,7.0,14.630842091936605,14.689470408063395,6.979743838743218,7.020256161256782
113000,14.69921875,6.923828125,14.669865563616748,14.728571936383252,6.903682475904316,6.943973774095684
114000,14.890625,6.978515625,14.861081320109323,14.920168679890677,6.95829057270033,6.99874067729967
115000,15.16796875,6.962890625,15.138151208091568,15.197786291908432,6.942688227484588,6.983093022515412
116000,15.46875,7.001953125,15.438638268031049,15.498861731968951,6.981694138024957,7.022212111975043
117000,15.69921875,7.029296875,15.668883530193854,15.729553969806146,7.008998369272386,7.049595380727614
118000,15.91015625,6.97265625,15.879617915479889,15.940694584520111,6.952439690269379,6.992872809730621
119000,15.93359375,7.01953125,15.903032930508488,15.964154569491512,6.999246849274248,7.039815650725752
120000,16.3125,7.015625,16.28157794216954,16.34342205783046,6.99534624402202,7.03590375597798
121000,16.3515625,7.03125,16.320603440770842,16.382521559229158,7.010948674448003,7.051551325551997
122000,16.4453125,7.041015625,16.414264817328394,16.476360182671606,7.02070020619705,7.06133104380295
123000,16.875,7.029296875,16.84354932169247,16.90645067830753,7.008998369272386,7.049595380727614
124000,16.9609375,7.033203125,16.92940684064519,16.99246815935481,7.012898980015234,7.053507269984766
125000,17.1171875,7.0234375,17.085511937954692,17.148863062045308,7.003147456096861,7.043727543903139
126000,17.03125,7.00390625,16.999654052197464,17.062845947802536,6.983644437700771,7.024168062299229
127000,17.46875,7.0,17.436750805918827,17.500749194081173,6.979743838743218,7.020256161256782
128000,17.5234375,7.068359375,17.491388256875045,17.555486743124955,7.048004547006174,7.088714202993826
129000,17.5390625,6.982421875,17.506998971497413,17.571126028502587,6.962191162968219,7.002652587031781
130000,18.0625,7.158203125,18.02996153541291,18.09503846458709,7.137719343493841,7.178686906506159
131000,18.2734375,7.06640625,18.24070959153856,18.30616540846144,7.046054234417655,7.086758265582345
132000,18.1953125,7.078125,18.162654627802137,18.227970372197863,7.05775611577358,7.09849388422642
133000,18.5625,7.115234375,18.52951425031011,18.59548574968989,7.094812165322314,7.135656584677686
134000,19.3671875,7.1484375,19.33349436638171,19.40088063361829,7.127967695828465,7.168907304171535
135000,18.65625,7.052734375,18.623181057871076,18.689318942128924,7.032402057190549,7.073066692809451
136000,19.1328125,7.15625,19.099323858258145,19.166301141741855,7.135769013197655,7.176730986802345
137000,20.171875,7.125,20.13748903159084,20.20626096840916,7.104563780435452,7.145436219564548
138000,19.953125,7.099609375,19.918925985814152,19.987324014185848,7.079209601154057,7.120009148845943
139000,19.0546875,7.138671875,19.021267300270708,19.088107699729292,7.118216057713714,7.159127692286286
140000,20.203125,7.177734375,20.16871240675649,20.23753759324351,7.1572226673983845,7.1982460826016155
141000,20.890625,7.091796875,20.8556317852219,20.9256182147781,7.071408328328185,7.112185421671815
142000,19.0625,7.068359375,19.029072949763364,19.095927050236636,7.048004547006174,7.088714202993826
143000,21.2109375,7.171875,21.175677033168753,21.246197966831247,7.1513716662332305,7.1923783337667695
