step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_kl_div,mean_bigram_logit_js_div,mean_unigram_logit_kl_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_kl_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_kl_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_kl_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_kl_div,top_conf_unigram_logit_js_div
0,11.014862060546875,11.01409912109375,10.81158534071549,11.21813878037826,10.810829441319436,11.217368800868064,0.68798828125,0.5891920924186707,10.919486045837402,0.69278883934021,11.152750968933105,0.6928181648254395,0.6371853661451904,0.5421781612167854,10.71709131049393,0.6418089892521424,10.948205852461278,0.6418372357700621,0.7387911963548096,0.6362060236205559,11.121880781180876,0.7437686894282776,11.357296085404933,0.7437990938808168
1,11.0147705078125,11.01409912109375,10.81149463277509,11.21804638284991,10.810829441319436,11.217368800868064,0.68798828125,0.5891920924186707,10.919486045837402,0.69278883934021,11.152750968933105,0.6928181648254395,0.6371853661451904,0.5421781612167854,10.71709131049393,0.6418089892521424,10.948205852461278,0.6418372357700621,0.7387911963548096,0.6362060236205559,11.121880781180876,0.7437686894282776,11.357296085404933,0.7437990938808168
2,11.00970458984375,11.0091552734375,10.80647546554611,11.21293371414139,10.805931219143504,11.212379327731496,0.68798828125,0.5891920924186707,10.90518856048584,0.6927867531776428,11.124067306518555,0.6928151249885559,0.6371853661451904,0.5421781612167854,10.702926371839357,0.6418069798462498,10.919785393283865,0.64183430777629,0.7387911963548096,0.6362060236205559,11.107450749132322,0.7437665265090359,11.328349219753244,0.7437959422008218
4,10.831573486328125,10.820220947265625,10.629995135422673,11.033151837233577,10.61874826088081,11.02169363365044,0.68798828125,0.5891920924186707,10.361145973205566,0.6926611065864563,10.005911827087402,0.6926171779632568,0.6371853661451904,0.5421781612167854,10.163993600167352,0.6416859564130295,9.812168636059736,0.6416436442395252,0.7387911963548096,0.6362060236205559,10.558298346243781,0.7436362567598831,10.199655018115068,0.7435907116869884
8,10.34185791015625,10.30523681640625,10.1448891296863,10.5388266906262,10.108617083910339,10.501856548902161,0.6868896484375,0.5891920924186707,8.869685173034668,0.6901456713676453,6.780067443847656,0.6875345706939697,0.6361273125480356,0.5421781612167854,8.68727367280845,0.6392631648494966,6.620584178270695,0.6367484099590619,0.7376519843269644,0.6362060236205559,9.052096673260886,0.7410281778857939,6.939550709424617,0.7383207314288776
16,9.783599853515625,9.6912841796875,9.592021051304958,9.975178655726292,9.500611365254036,9.881956994120964,0.6803989410400391,0.5891920924186707,7.033427715301514,0.6614225506782532,4.601974964141846,0.6558318734169006,0.6298770116889093,0.5421781612167854,6.87099196196629,0.6116101340818187,4.470582566244512,0.6062304234098449,0.7309208703911688,0.6362060236205559,7.1958634686367375,0.7112349672746876,4.733367362039179,0.7054333234239564
32,9.78369140625,9.35040283203125,9.592111707665685,9.975271104834315,9.163113399652872,9.537692264409628,0.6725749969482422,0.5891920924186707,6.157925128936768,0.6288914680480957,5.782172679901123,0.6481916308403015,0.6223443846804817,0.5421781612167854,6.005935024009413,0.5803194705333657,5.6348927253795065,0.5988799481614008,0.7228056092160027,0.6362060236205559,6.309915233864122,0.6774634655628257,5.92945263442274,0.6975033135192023
64,9.808135986328125,8.730804443359375,9.616317105845985,9.999954866810265,8.54982666896456,8.91178221775419,0.6589012145996094,0.5891920924186707,4.846858501434326,0.5974574089050293,6.306969165802002,0.654839038848877,0.609183830870054,0.5421781612167854,4.712015539592079,0.5501148652588137,6.153150703104519,0.6052751477712904,0.7086185983291647,0.6362060236205559,4.981701463276574,0.6447999525512449,6.460787628499485,0.7044029299264635
128,9.108795166015625,7.7039794921875,8.92394128174043,9.29364905029082,7.533976849817439,7.873982134557561,0.6304397583007812,0.5891920924186707,3.7658464908599854,0.5560515522956848,5.172669887542725,0.645197331905365,0.5818080069776117,0.5421781612167854,3.6469882169492265,0.5103789621720614,5.033368483325696,0.5959996778774366,0.6790715096239508,0.6362060236205559,3.8847047647707442,0.6017241424193083,5.311971291759753,0.6943949859332934
256,9.1495361328125,6.7304840087890625,8.964269311179747,9.334802954445253,6.571584973299248,6.889383044278877,0.6042633056640625,0.5891920924186707,3.2295491695404053,0.5294195413589478,5.778939247131348,0.6474432945251465,0.5566518758638341,0.5421781612167854,3.1194791450238877,0.48485411185538435,5.631700478376109,0.5981600852004616,0.6518747354642909,0.6362060236205559,3.339619194056923,0.5739849708625111,5.926178015886586,0.6967265038498314
