step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.2861499786376953,3.1074821949005127,3.1751196045665937,2.9995123600301015,3.397180352708797,3.215452029770924
1,3.2861499786376953,3.1074821949005127,3.1751196045665937,2.9995123600301015,3.397180352708797,3.215452029770924
2,3.286144495010376,3.1059017181396484,3.1751142135779933,2.997959343686903,3.3971747764427587,3.2138440925923937
4,3.285811185836792,3.0381085872650146,3.174786535372532,2.9313507520414728,3.396835836301052,3.1448664224885565
8,3.2833924293518066,2.755922555923462,3.1724086502304396,2.654243473740755,3.3943762084731737,2.8576016381061686
16,3.2903072834014893,2.1640634536743164,3.1792066993262815,2.0739617281631104,3.401407867476697,2.2541651791855224
32,3.326293468475342,1.8265721797943115,3.2145869814530426,1.7437938742849963,3.437999955497641,1.9093504853036267
64,3.3312082290649414,1.6753387451171875,3.2194192466168152,1.5960613395634666,3.4429972115130676,1.7546161506709084
128,3.671072006225586,0.8253016471862793,3.553718906815594,0.7696594246741353,3.7884251056355778,0.8809438696984233
256,3.6569879055023193,1.605057954788208,3.539860135529556,1.5274612155300253,3.7741156754750826,1.6826546940463907
1000,5.471310138702393,4.511292457580566,5.328043926319914,4.381201052650707,5.614576351084871,4.641383862510426
2000,6.8162360191345215,5.873076438903809,6.656327934025483,5.72464327682628,6.97614410424356,6.021509600981338
4000,7.503061294555664,6.546177864074707,7.335290114260372,6.389469559033372,7.670832474850956,6.702886169116042
8000,7.883346080780029,6.938257217407227,7.711375796570886,6.776924179836581,8.055316364989173,7.099590254977872
16000,8.192972183227539,7.318929672241211,8.017657273314956,7.153229904484465,8.368287093140122,7.484629439997957
33000,8.644918441772461,7.778012752532959,8.464833017700409,7.607195222375568,8.825003865844513,7.94883028269035
66000,8.697093963623047,7.861868381500244,8.51646591347318,7.690132518382174,8.877722013772914,8.033604244618314
131000,8.768601417541504,8.526755332946777,8.587232326115288,8.347904892727989,8.94997050896772,8.705605773165566
143000,9.055585861206055,9.062562942504883,8.871272682526282,8.878178773364283,9.239899039885827,9.246947111645483
