step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.2863755226135254,3.112924337387085,3.1753413383386153,3.004859999933392,3.3974097068884355,3.220988674840778
1,3.2863755226135254,3.112924337387085,3.1753413383386153,3.004859999933392,3.3974097068884355,3.220988674840778
2,3.2863762378692627,3.1128792762756348,3.1753420415114615,3.004815720967,3.397410434227064,3.2209428315842694
4,3.286370038986206,3.112168550491333,3.1753359473468357,3.0041173323041686,3.3974041306255764,3.2202197686784975
8,3.2860968112945557,3.09435772895813,3.1750673354195063,2.9866161409006047,3.397126287169605,3.202099317015655
16,3.2847211360931396,3.031369924545288,3.17371490306429,2.924730551908725,3.3957273691219894,3.138009297181851
32,3.2819724082946777,2.819565773010254,3.17101263123068,2.716719341445503,3.3929321853586756,2.922412204575005
64,3.2689096927642822,2.4653193950653076,3.1581709536829554,2.369150481697009,3.379648431845609,2.5614883084336064
128,3.251459836959839,1.8865978717803955,3.1410170621193148,1.8024704106139136,3.361902611800363,1.9707253329468775
256,3.654409170150757,0.5251290202140808,3.5373227039495703,0.4807445416191883,3.7714956363519434,0.5695134988089734
1000,3.959972858428955,2.9754791259765625,3.8380895547586205,2.869827407211547,4.08185616209929,3.081130844741578
2000,5.341348648071289,4.587486267089844,5.199794181968766,4.456300867863254,5.482903114173812,4.718671666316434
4000,5.934344291687012,5.2181267738342285,5.785138911970774,5.07821462532791,6.083549671403249,5.358038922340547
8000,6.3303327560424805,5.516909599304199,6.176229653495904,5.37304761492327,6.484435858589057,5.660771583685128
16000,6.725127220153809,5.879993915557861,6.566291431079773,5.7314733648026595,6.883963009227844,6.028514466313063
33000,6.989652156829834,6.0912275314331055,6.827722686833304,5.9400627836053825,7.151581626826364,6.242392279260828
66000,7.030068397521973,6.157479286193848,6.867671440240979,6.0054946835185055,7.192465354802966,6.30946388886919
131000,6.96798038482666,7.703785419464111,6.8063021449979875,7.533784918395413,7.129658624655333,7.87378592053281
143000,7.0209455490112305,7.868273735046387,6.858653996379771,7.696467926407788,7.18323710164269,8.040079543684985
