step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_kl_div,mean_bigram_logit_js_div,mean_unigram_logit_kl_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_kl_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_kl_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_kl_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_kl_div,top_conf_unigram_logit_js_div
0,11.007080078125,11.00592041015625,10.803875178319698,11.210284977930302,10.802726215116376,11.209114605196124,0.68798828125,0.5891922116279602,10.998048782348633,0.6930006146430969,10.556923866271973,0.6929517388343811,0.6371853661451904,0.5421782756699886,10.794927264336705,0.6420129732572764,10.35791757440014,0.6419658955033501,0.7387911963548096,0.6362061475859319,11.20117030036056,0.7439882560289175,10.755930158143805,0.7439375821654121
1,11.007568359375,11.00592041015625,10.80435895246875,11.21077776628125,10.802726215116376,11.209114605196124,0.68798828125,0.5891922116279602,10.998048782348633,0.6930006146430969,10.556923866271973,0.6929517388343811,0.6371853661451904,0.5421782756699886,10.794927264336705,0.6420129732572764,10.35791757440014,0.6419658955033501,0.7387911963548096,0.6362061475859319,11.20117030036056,0.7439882560289175,10.755930158143805,0.7439375821654121
2,11.00750732421875,11.00592041015625,10.804298480694651,11.210716167742849,10.802726215116376,11.209114605196124,0.68798828125,0.5891922116279602,10.998048782348633,0.6930018067359924,10.556907653808594,0.6929528117179871,0.6371853661451904,0.5421782756699886,10.794927264336705,0.6420141214959691,10.357901514745643,0.6419669289167801,0.7387911963548096,0.6362061475859319,11.20117030036056,0.7439894919760157,10.755913792871544,0.743938694519194
4,11.00592041015625,11.00592041015625,10.802726215116376,11.209114605196124,10.802726215116376,11.209114605196124,0.68798828125,0.5891922116279602,10.9979887008667,0.6930009722709656,10.556807518005371,0.6929522752761841,0.6371853661451904,0.5421782756699886,10.794867737674027,0.6420133177288803,10.357802322764583,0.6419664122100613,0.7387911963548096,0.6362061475859319,11.201109664059372,0.7439886268130509,10.75581271324616,0.7439381383423068
8,11.0068359375,11.00592041015625,10.803633291282662,11.210038583717338,10.802726215116376,11.209114605196124,0.68798828125,0.5891922116279602,10.997377395629883,0.6930010318756104,10.555645942687988,0.6929521560668945,0.6371853661451904,0.5421782756699886,10.794262077589126,0.6420133751408146,10.356651696111436,0.641966297386347,0.7387911963548096,0.6362061475859319,11.20049271367064,0.7439886886104061,10.75464018926454,0.743938014747442
16,11.0006103515625,10.99847412109375,10.797465180285137,11.203755522839863,10.795348675357095,11.201599566830405,0.6880073547363281,0.5891922116279602,10.976737022399902,0.6930203437805176,10.517654418945312,0.6929676532745361,0.6372037354174954,0.5421782756699886,10.773812401867305,0.642031976612495,10.3190186018511,0.6419812244723617,0.7388109740551608,0.6362061475859319,11.1796616429325,0.7440087109485402,10.716290236039525,0.7439540820767105
32,10.97271728515625,10.967041015625,10.769829824042956,11.175604746269544,10.764206038908274,11.169875992341726,0.6884765625,0.5891922116279602,10.887873649597168,0.6932056546211243,10.35896110534668,0.6931372880935669,0.6376556225888383,0.5421782756699886,10.685772097468297,0.6422104708670415,10.161829520288624,0.6421446190691146,0.7392975024111617,0.6362061475859319,11.08997520172604,0.744200838375207,10.556092690404736,0.7441299571180192
64,10.87677001953125,10.8583984375,10.674771546909323,11.078768492153177,10.65657063134764,11.06022624365236,0.6884765625,0.5891922116279602,10.579302787780762,0.6931014060974121,9.8009672164917,0.6929563283920288,0.6376556225888383,0.5421782756699886,10.38008567746664,0.6421100569719653,9.609218449064908,0.6419703162165701,0.7392975024111617,0.6362061475859319,10.778519898094883,0.7440927552228589,9.99271598391849,0.7439423405674875
128,10.60516357421875,10.5533447265625,10.405703122416664,10.804624026020836,10.354372172345297,10.752317280779703,0.6884384155273438,0.5891922116279602,9.734024047851562,0.6927399635314941,8.537466049194336,0.6922624707221985,0.6376188835739586,0.5421782756699886,9.54293124956216,0.6417619117730242,8.358503314494662,0.641301991105107,0.7392579474807289,0.6362061475859319,9.925116846140964,0.7437180152899641,8.71642878389401,0.74322295033929
256,10.28363037109375,10.10162353515625,10.087216867852094,10.480043874335406,9.906955922727855,10.296291147584645,0.6871757507324219,0.5891922116279602,8.676722526550293,0.6889222264289856,8.320109367370605,0.6893715262413025,0.6364028442157514,0.5421782756699886,8.49630614539224,0.6380848404999903,8.143439440100604,0.6385175655059221,0.7379486572490923,0.6362061475859319,8.857138907708347,0.7397596123579809,8.496779294640607,0.7402254869766829
1000,8.45355224609375,7.193603515625,8.275471185608723,8.631633306578777,7.0293285589091985,7.3578784723408015,0.6409111022949219,0.5891922116279602,3.772514820098877,0.5742034912109375,5.185884952545166,0.6431893110275269,0.5918771375916362,0.5421782756699886,3.653551359273336,0.5277914117561028,5.046405719190636,0.5940682745678398,0.6899450669982076,0.6362061475859319,3.8914782809244177,0.6206155706657722,5.325364185899696,0.6923103474872139
2000,9.81671142578125,6.761383056640625,9.624808708176221,10.008614143386279,6.602119693217852,6.920646420063398,0.5864009857177734,0.5891922116279602,3.2776575088500977,0.5317583084106445,5.82503080368042,0.6429114937782288,0.539498543343905,0.5421782756699886,3.166770696712488,0.48709455112179034,5.677206028946911,0.5938010670604497,0.6333034280916419,0.6362061475859319,3.3885443209877075,0.5764220656994987,5.972855578413929,0.6920219204960079
4000,10.58709716796875,7.104522705078125,10.387806683821317,10.786387652116183,6.941268052901626,7.267777357254624,0.5460872650146484,0.5891922116279602,3.510711431503296,0.5293116569519043,6.2009501457214355,0.6440228819847107,0.5008257447587161,0.5421782756699886,3.3959500733224868,0.4847507684215423,6.04842999261542,0.594870025490981,0.5913487852705808,0.6362061475859319,3.625472789684105,0.5738725454822663,6.353470298827451,0.6931757384784404
8000,10.47930908203125,7.13836669921875,10.281035689486117,10.677582474576383,6.9747236588826205,7.3020097395548795,0.46857357025146484,0.5891922116279602,4.375359058380127,0.545116662979126,7.399045467376709,0.6542478203773499,0.42664722492762935,0.5421782756699886,4.247242588967014,0.49989538396695526,7.232441261542253,0.6047063086198822,0.5104999155753004,0.6362061475859319,4.50347552779324,0.5903379419912967,7.565649673211165,0.7037893321348175
16000,9.80908203125,7.0631103515625,9.617253900034472,10.000910162465528,6.90033220151059,7.22588850161441,0.44757652282714844,0.5891922116279602,4.5451860427856445,0.5451404452323914,7.3392157554626465,0.6517783403396606,0.4066003152017791,0.5421782756699886,4.414606860421272,0.49991817977800224,7.173286509255493,0.6023304150143282,0.4885527304525178,0.6362061475859319,4.675765225150017,0.5903627106867805,7.5051450016698,0.7012262656649931
33000,9.64105224609375,7.07177734375,9.450874221992375,9.831230270195125,6.908899353517192,7.234655333982808,0.43880462646484375,0.5891922116279602,4.780313968658447,0.5439877510070801,8.174434661865234,0.6562756896018982,0.39823194497476144,0.5421782756699886,4.646399863504546,0.49881332187598837,7.999318199122729,0.6066574592246482,0.47937730795492606,0.6362061475859319,4.914228073812349,0.5891621801381718,8.34955112460774,0.7058939199791482
66000,10.49932861328125,7.27362060546875,10.300865921689201,10.697791304873299,7.108434530130646,7.438806680806854,0.4403877258300781,0.5891922116279602,4.970499038696289,0.5412554740905762,8.101273536682129,0.6508784890174866,0.39974192209530757,0.5421782756699886,4.833947024741572,0.4961946361445214,7.92694248070957,0.6014647096177413,0.4810335295648487,0.6362061475859319,5.1070510526510065,0.5863163120366309,8.275604592654688,0.7002922684172318
131000,11.174072265625,7.253753662109375,10.969331722717596,11.378812808532404,7.088793333105784,7.418713991112966,0.43944358825683594,0.5891922116279602,5.047643184661865,0.5476370453834534,8.058993339538574,0.6565939784049988,0.39884137772219247,0.5421782756699886,4.91003557962387,0.5023113451668637,7.885117791793645,0.6069637172508892,0.4800457987914794,0.6362061475859319,5.18525078969986,0.592962745600043,8.232868887283503,0.7062242395591084
143000,11.33355712890625,7.300262451171875,11.12736065620563,11.53975360160687,7.134774130249357,7.465750772094393,0.4479341506958008,0.5891922116279602,5.086578845977783,0.5575416684150696,7.978270053863525,0.666883647441864,0.4069415756930998,0.5421782756699886,4.9484415332664,0.5118079221557513,7.805267514051137,0.6168660131507433,0.48892672569850176,0.6362061475859319,5.224716158689167,0.6032754146743878,8.151272593675914,0.7169012817329847
