step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.284973621368408,3.0695488452911377,3.173963122086874,2.9622400332581242,3.3959841206499424,3.176857657324151
1,3.284973621368408,3.0695488452911377,3.173963122086874,2.9622400332581242,3.3959841206499424,3.176857657324151
2,3.2849624156951904,3.0690438747406006,3.1739521057528384,2.961743889740713,3.3959727256375425,3.1763438597404883
4,3.284820556640625,3.0597903728485107,3.173812643679675,2.9526522705409364,3.395828469601575,3.166928475156085
8,3.282320737838745,2.941925048828125,3.1713550726169166,2.8368707291331963,3.3932864030605736,3.0469793685230537
16,3.2808640003204346,2.587033271789551,3.169922961849011,2.488519007170944,3.3918050387918584,2.6855475364081576
32,3.292708158493042,2.0185821056365967,3.181567047810256,1.9315616561553233,3.403849269175828,2.10560255511787
64,3.316478729248047,1.5358086824417114,3.204937167539449,1.4599043313303228,3.4280202909566446,1.6117130335531
128,3.7414090633392334,0.6232520937919617,3.6229370661856444,0.5748983632730965,3.8598810604928224,0.6716058243108268
256,3.9710538387298584,1.5734161138534546,3.849000124423346,1.4965880463123902,4.09310755303637,1.650244181394519
1000,5.298467636108398,4.542689323425293,5.157482523457625,4.412146010258948,5.439452748759172,4.673232636591638
2000,6.392510414123535,5.5266313552856445,6.237652346808926,5.382642671755131,6.547368481438144,5.670620038816158
4000,7.038012504577637,6.185193061828613,6.87552381742375,6.0328668146127225,7.200501191731523,6.337519309044504
8000,7.425911903381348,6.499532222747803,7.259005496040388,6.343383238565415,7.592818310722308,6.655681206930191
16000,7.573202610015869,6.745389461517334,7.404649061266387,6.586314572983432,7.741756158765352,6.904464350051236
33000,7.803296089172363,7.05037784576416,7.632201153125563,6.887746480097897,7.974391025219163,7.213009211430423
66000,7.924989223480225,7.084649562835693,7.752565327914232,6.921623402781566,8.097413119046218,7.247675722889821
131000,7.6761369705200195,8.656438827514648,7.5064418047336305,8.476233450730195,7.8458321363064085,8.836644204299102
143000,7.686049938201904,8.956792831420898,7.516245235550935,8.773487803585121,7.855854640852874,9.140097859256676
