step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss
40000,11.341796875,6.5927734375,11.316012948278162,11.367580801721838,6.573115307561797,6.612431567438203
41000,11.427734375,6.60546875,11.401852949410545,11.453615800589455,6.585791701917788,6.625145798082212
42000,11.45703125,6.6123046875,11.431116670002329,11.482945829997671,6.592617460254666,6.631991914745334
43000,11.37109375,6.6064453125,11.345276543661779,11.396910956338221,6.586766809929256,6.626123815070744
44000,11.369140625,6.60546875,11.34332563596812,11.39495561403188,6.585791701917788,6.625145798082212
45000,11.373046875,6.609375,11.347227451545853,11.398866298454147,6.589692134608546,6.629057865391454
46000,11.439453125,6.6103515625,11.413558432553327,11.465347817446673,6.590667243049859,6.630035881950141
47000,11.34375,6.6044921875,11.317963853300826,11.369536146699174,6.584816594013842,6.624167780986158
48000,11.330078125,6.6064453125,11.30430752215816,11.35584872784184,6.586766809929256,6.626123815070744
49000,11.38671875,6.60546875,11.360883812061928,11.412553687938072,6.585791701917788,6.625145798082212
50000,11.345703125,6.5947265625,11.319914758514596,11.371491491485404,6.575065520893272,6.614387604106728
51000,11.36328125,6.6083984375,11.337472914030135,11.389089585969865,6.588717026274659,6.628079848725341
52000,11.359375,6.60546875,11.333571100357794,11.385178899642206,6.585791701917788,6.625145798082212
53000,11.28125,6.65234375,11.255534987634137,11.306965012365863,6.632597007314413,6.672090492685587
54000,11.314453125,6.6025390625,11.28870029805463,11.34020595194537,6.582866378528606,6.622211746471394
55000,11.375,6.623046875,11.349178359620296,11.400821640379704,6.603343662551834,6.642750087448166
56000,11.310546875,6.626953125,11.284798493946239,11.336295256053761,6.607244102965256,6.646662147034744
57000,11.349609375,6.6201171875,11.323816569515254,11.375402180484746,6.600418333366161,6.639816041633839
58000,11.349609375,6.5947265625,11.323816569515254,11.375402180484746,6.575065520893272,6.614387604106728
59000,11.35546875,6.6201171875,11.329669287448299,11.381268212551701,6.600418333366161,6.639816041633839
60000,11.322265625,6.578125,11.296503908573198,11.348027341426802,6.558488721337517,6.597761278662483
61000,11.302734375,6.6005859375,11.276994888033224,11.328473861966776,6.5809161634737405,6.6202557115262595
62000,11.314453125,6.5966796875,11.28870029805463,11.34020595194537,6.577015734655882,6.616343640344118
63000,11.390625,6.6181640625,11.364785631063192,11.416464368936808,6.598468114444827,6.637860010555173
64000,11.375,6.611328125,11.349178359620296,11.400821640379704,6.591642351598574,6.631013898401426
65000,11.29296875,6.5947265625,11.26724038496563,11.31869711503437,6.575065520893272,6.614387604106728
66000,11.310546875,6.6044921875,11.284798493946239,11.336295256053761,6.584816594013842,6.624167780986158
67000,11.333984375,6.5986328125,11.30820933009955,11.35975941990045,6.578965948849435,6.618299676150565
68000,11.333984375,6.5830078125,11.30820933009955,11.35975941990045,6.563364247378154,6.602651377621846
69000,11.48046875,6.5966796875,11.454527676984679,11.506409823015321,6.577015734655882,6.616343640344118
70000,11.40625,6.5849609375,11.380392914661428,11.432107085338572,6.565314458551079,6.604607416448921
71000,11.404296875,6.5849609375,11.37844200354776,11.43015174645224,6.565314458551079,6.604607416448921
72000,11.359375,6.6142578125,11.333571100357794,11.385178899642206,6.59456767788889,6.63394794711111
73000,11.328125,6.58203125,11.302356618474619,11.353893381525381,6.562389141953787,6.601673358046213
74000,11.306640625,6.591796875,11.280896690605637,11.332384559394363,6.5721402010577945,6.6114535489422055
75000,11.328125,6.576171875,11.302356618474619,11.353893381525381,6.556538511678438,6.595805238321562
76000,11.33984375,6.5966796875,11.314062043446652,11.365625456553348,6.577015734655882,6.616343640344118
77000,11.322265625,6.609375,11.296503908573198,11.348027341426802,6.589692134608546,6.629057865391454
78000,11.3046875,6.609375,11.278945789223382,11.330429210776618,6.589692134608546,6.629057865391454
79000,11.34765625,6.59765625,11.321865663919422,11.373446836080578,6.577990841698803,6.617321658301197
80000,11.34375,6.6171875,11.317963853300826,11.369536146699174,6.597493005144966,6.636881994855034
81000,11.3046875,6.599609375,11.278945789223382,11.330429210776618,6.579941056107756,6.619277693892244
82000,11.314453125,6.6416015625,11.28870029805463,11.34020595194537,6.621870769750529,6.661332355249471
83000,11.337890625,6.580078125,11.312111138806348,11.363670111193652,6.560438931429364,6.599717318570636
84000,11.330078125,6.556640625,11.30430752215816,11.35584872784184,6.537036438932368,6.576244811067632
85000,11.34375,6.580078125,11.317963853300826,11.369536146699174,6.560438931429364,6.599717318570636
86000,11.35546875,6.6083984375,11.329669287448299,11.381268212551701,6.588717026274659,6.628079848725341
87000,11.35546875,6.6103515625,11.329669287448299,11.381268212551701,6.590667243049859,6.630035881950141
88000,11.375,6.57421875,11.349178359620296,11.400821640379704,6.554588302452319,6.593849197547681
89000,11.3515625,6.5966796875,11.325767475302044,11.377357524697956,6.577015734655882,6.616343640344118
90000,11.380859375,6.599609375,11.35503108498534,11.40668766501466,6.579941056107756,6.619277693892244
91000,11.330078125,6.5615234375,11.30430752215816,11.35584872784184,6.541911953049305,6.581134921950695
92000,11.328125,6.6142578125,11.302356618474619,11.353893381525381,6.59456767788889,6.63394794711111
93000,11.314453125,6.580078125,11.28870029805463,11.34020595194537,6.560438931429364,6.599717318570636
94000,11.349609375,6.59765625,11.323816569515254,11.375402180484746,6.577990841698803,6.617321658301197
95000,11.400390625,6.6064453125,11.374540181889223,11.426241068110777,6.586766809929256,6.626123815070744
96000,11.349609375,6.6142578125,11.323816569515254,11.375402180484746,6.59456767788889,6.63394794711111
97000,11.359375,6.615234375,11.333571100357794,11.385178899642206,6.595542786866974,6.634925963133026
98000,11.39453125,6.591796875,11.368687450824165,11.420375049175835,6.5721402010577945,6.6114535489422055
99000,11.435546875,6.58203125,11.4096566040837,11.4614371459163,6.562389141953787,6.601673358046213
100000,11.380859375,6.5830078125,11.35503108498534,11.40668766501466,6.563364247378154,6.602651377621846
101000,11.431640625,6.5859375,11.405754776369312,11.457526473630688,6.566289564299588,6.605585435700412
102000,11.349609375,6.59375,11.323816569515254,11.375402180484746,6.5740904141736305,6.6134095858263695
103000,11.353515625,6.58984375,11.327718381279743,11.379312868720257,6.570189988373381,6.609497511626619
104000,11.369140625,6.6201171875,11.34332563596812,11.39495561403188,6.600418333366161,6.639816041633839
105000,11.365234375,6.556640625,11.339423821152248,11.391044928847752,6.537036438932368,6.576244811067632
106000,11.390625,6.568359375,11.364785631063192,11.416464368936808,6.548737677373658,6.587981072626342
107000,11.390625,6.583984375,11.364785631063192,11.416464368936808,6.564339352910593,6.603629397089407
108000,11.3515625,6.583984375,11.325767475302044,11.377357524697956,6.564339352910593,6.603629397089407
109000,11.34765625,6.572265625,11.321865663919422,11.373446836080578,6.552638093659354,6.591893156340646
110000,11.361328125,6.5849609375,11.335522007098634,11.387134242901366,6.565314458551079,6.604607416448921
111000,11.361328125,6.58984375,11.335522007098634,11.387134242901366,6.570189988373381,6.609497511626619
112000,11.359375,6.6015625,11.333571100357794,11.385178899642206,6.581891270947365,6.621233729052635
113000,11.359375,6.5986328125,11.333571100357794,11.385178899642206,6.578965948849435,6.618299676150565
114000,11.36328125,6.583984375,11.337472914030135,11.389089585969865,6.564339352910593,6.603629397089407
115000,11.396484375,6.5771484375,11.370638360989421,11.422330389010579,6.557513616453869,6.596783258546131
117000,11.34375,6.5849609375,11.317963853300826,11.369536146699174,6.565314458551079,6.604607416448921
118000,11.3671875,6.6123046875,11.341374728464928,11.393000271535072,6.592617460254666,6.631991914745334
119000,11.392578125,6.5859375,11.36673654084874,11.41841970915126,6.566289564299588,6.605585435700412
120000,11.3828125,6.59765625,11.356981993820764,11.408643006179236,6.577990841698803,6.617321658301197
121000,11.390625,6.5869140625,11.364785631063192,11.416464368936808,6.5672646701560975,6.6065634548439025
122000,11.36328125,6.5966796875,11.337472914030135,11.389089585969865,6.577015734655882,6.616343640344118
123000,11.361328125,6.62109375,11.335522007098634,11.387134242901366,6.601393442987586,6.640794057012414
124000,11.384765625,6.587890625,11.358932902846309,11.410598347153691,6.568239776120581,6.607541473879419
125000,11.396484375,6.6103515625,11.370638360989421,11.422330389010579,6.590667243049859,6.630035881950141
126000,11.3671875,6.5751953125,11.341374728464928,11.393000271535072,6.555563407011246,6.594827217988754
127000,11.388671875,6.6142578125,11.362834721467573,11.414509028532427,6.59456767788889,6.63394794711111
128000,11.39453125,6.6123046875,11.368687450824165,11.420375049175835,6.592617460254666,6.631991914745334
129000,11.38671875,6.5810546875,11.360883812061928,11.412553687938072,6.561414036637516,6.600695338362484
130000,11.41796875,6.5830078125,11.392098385322024,11.443839114677976,6.563364247378154,6.602651377621846
131000,11.4140625,6.5849609375,11.388196561010993,11.439928438989007,6.565314458551079,6.604607416448921
132000,11.408203125,6.5810546875,11.382343825964636,11.434062424035364,6.561414036637516,6.600695338362484
133000,11.412109375,6.603515625,11.386245649139466,11.437973100860534,6.583841486217439,6.623189763782561
134000,11.380859375,6.595703125,11.35503108498534,11.40668766501466,6.5760406277206975,6.6153656222793025
135000,11.408203125,6.5673828125,11.382343825964636,11.434062424035364,6.547762573573257,6.587003051426743
136000,11.37890625,6.5654296875,11.35308017634009,11.40473232365991,6.545812366297851,6.585047008702149
137000,11.3984375,6.572265625,11.372589271344456,11.424285728655544,6.552638093659354,6.591893156340646
138000,11.3984375,6.5869140625,11.372589271344456,11.424285728655544,6.5672646701560975,6.6065634548439025
139000,11.404296875,6.6240234375,11.37844200354776,11.43015174645224,6.604318772494609,6.643728102505391
140000,11.419921875,6.623046875,11.394049297761432,11.445794452238568,6.603343662551834,6.642750087448166
141000,11.384765625,6.576171875,11.358932902846309,11.410598347153691,6.556538511678438,6.595805238321562
142000,11.408203125,6.6279296875,11.382343825964636,11.434062424035364,6.6082192133361675,6.6476401616638325
143000,11.365234375,6.5849609375,11.339423821152248,11.391044928847752,6.565314458551079,6.604607416448921
