step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.290085554122925,3.1476054191589355,3.1789887135684984,3.0389407768246177,3.401182394677351,3.2562700614932534
1,3.290085554122925,3.1476054191589355,3.1789887135684984,3.0389407768246177,3.401182394677351,3.2562700614932534
2,3.2900640964508057,3.142711877822876,3.1789676181792785,3.034131738100405,3.401160574722333,3.251292017545347
4,3.2892205715179443,2.9536073207855225,3.178138335925897,2.8483446244049206,3.4003028071099917,3.0588700171661243
8,3.2918031215667725,2.432199001312256,3.180677286109902,2.336678264100001,3.4029289570236427,2.5277197385245107
16,3.3415873050689697,1.8553379774093628,3.2296243070823967,1.7719104005258393,3.453550303055543,1.9387655542928863
32,3.3623299598693848,1.8628413677215576,3.250019998493545,1.7792452614253982,3.4746399212452244,1.946437474017717
64,3.3604025840759277,1.9037925004959106,3.2481248168233656,1.8192825361368017,3.47268035132849,1.9883024648550196
128,3.47698974609375,1.2464855909347534,3.362780880543358,1.178103599546272,3.591198611644142,1.3148675823232348
256,3.812640428543091,1.3238906860351562,3.693045975463591,1.253417456178215,3.9322348816225907,1.3943639158920975
1000,4.985403537750244,4.075579643249512,4.848646945148893,3.951930017882033,5.122160130351595,4.199229268616991
2000,6.654816627502441,5.72296667098999,6.496813326898376,5.576442686182585,6.8128199281065065,5.869490655797396
4000,7.6387834548950195,6.705330848693848,7.469501676806671,6.546729009816424,7.808065232983368,6.863932687571271
8000,8.210144996643066,7.224303245544434,8.034646449205022,7.0596781286062225,8.38564354408111,7.388928362482645
16000,8.520333290100098,7.575205326080322,8.341550214400112,7.4066294920043365,8.699116365800084,7.743781160156308
33000,8.7131929397583,7.8780198097229,8.532397788837354,7.706107629972465,8.893988090679247,8.049931989473336
66000,9.092158317565918,8.374631881713867,8.907473324541051,8.197384031783997,9.276843310590785,8.551879731643737
131000,9.20838451385498,8.474065780639648,9.02252284361618,8.295768783799524,9.394246184093781,8.652362777479773
143000,9.30837345123291,8.557577133178711,9.121505419118474,8.378403737756923,9.495241483347346,8.7367505286005
