step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.285100221633911,3.118086099624634,3.1740875832448987,3.0099322046818453,3.3961128600229236,3.2262399945674223
1,3.285100221633911,3.118086099624634,3.1740875832448987,3.0099322046818453,3.3961128600229236,3.2262399945674223
2,3.285098075866699,3.118032693862915,3.174085473733402,3.00987972513988,3.3961106779999963,3.22618566258595
4,3.2850871086120605,3.1172897815704346,3.1740746917859393,3.009149698048485,3.396099525438182,3.225429865092384
8,3.284573793411255,3.098620653152466,3.173570050112709,2.9908048758470356,3.395577536709801,3.206436430457896
16,3.2827229499816895,3.0328729152679443,3.1717504861599726,2.92620710934714,3.3936954138034063,3.1395387211887487
32,3.2790722846984863,2.8107635974884033,3.168161543419724,2.7080778254089353,3.3899830259772488,2.9134493695678714
64,3.266720771789551,2.431370735168457,3.156019115246998,2.3358662637571093,3.3774224283321037,2.526875206579805
128,3.250772476196289,1.8720499277114868,3.140341375810678,1.788247456348,3.3612035765819,1.9558523990749737
256,3.670128345489502,0.49062076210975647,3.5527903300426567,0.447719400700544,3.7874663609363473,0.5335221235189689
1000,3.9697842597961426,2.9663310050964355,3.8477500578430237,2.8608418246464113,4.091818461749261,3.0718201855464597
2000,5.57611608505249,4.606771945953369,5.4314842102154195,4.47531108584312,5.720747959889561,4.7382328060636185
4000,6.212399005889893,5.323582172393799,6.05973811816976,5.182263322698746,6.3650598936100256,5.464901022088852
8000,6.661070346832275,5.740849494934082,6.502992823577073,5.594096763477284,6.819147870087478,5.8876022263908805
16000,6.728469371795654,5.8973164558410645,6.569594119724236,5.748577294216112,6.887344623867072,6.046055617466017
33000,6.91379451751709,6.101214408874512,6.752746142682392,5.94992579065151,7.074842892351787,6.2525030270975135
66000,6.6205220222473145,6.385983943939209,6.4629263707369935,6.231204948428118,6.778117673757635,6.5407629394503
131000,8.44367790222168,13.13027286529541,8.265700877730682,12.908333168485603,8.621654926712678,13.352212562105217
143000,9.660869598388672,15.80558967590332,9.470496217490513,15.562087153544137,9.85124297928683,16.049092198262503
