step,mean_bigram_logit_kl_div,mean_unigram_logit_kl_div,bottom_conf_bigram_logit_kl_div,bottom_conf_unigram_logit_kl_div,top_conf_bigram_logit_kl_div,top_conf_unigram_logit_kl_div
0,3.2865653038024902,3.1639256477355957,3.1755279135800016,3.0549796583597213,3.397602694024979,3.27287163711147
1,3.2865653038024902,3.1639256477355957,3.1755279135800016,3.0549796583597213,3.397602694024979,3.27287163711147
2,3.2865519523620605,3.1593174934387207,3.1755147876805956,3.050450871108633,3.3975891170435255,3.2681841157688085
4,3.286069393157959,2.9792392253875732,3.1750403804810228,2.87352077190124,3.397098405834895,3.0849576788739066
8,3.287494659423828,2.457979202270508,3.1764415710606997,2.361953561328085,3.3985477477869566,2.5540048432129305
16,3.343242883682251,1.8830291032791138,3.2312521532777776,1.7989812493132633,3.4552336140867244,1.9670769572449642
32,3.3590152263641357,1.8943524360656738,3.2467606387014016,1.8100522558418486,3.47126981402687,1.978652616289499
64,3.348968744277954,1.951635718345642,3.2368821535054995,1.8660704549394098,3.4610553350504087,2.0372009817518744
128,3.4710400104522705,1.1189923286437988,3.356928902379995,1.054201778545887,3.585151118524546,1.1837828787417106
256,3.805593967437744,1.306594729423523,3.686110081747486,1.2365833614262884,3.9250778531280024,1.3766060974207575
1000,5.072968006134033,4.068304061889648,4.935015633471207,3.944764853302213,5.210920378796859,4.191843270477084
2000,6.706416606903076,5.72738790512085,6.547801927773469,5.580807333248407,6.865031286032683,5.8739684769932925
4000,7.5867228507995605,6.59188175201416,7.4180189120182805,6.434627348070067,7.755426789580841,6.7491361559582534
8000,8.123294830322266,7.196203708648682,7.948726997375172,7.0318990652811575,8.297862663269358,7.360508352016206
16000,8.501429557800293,7.597745418548584,8.322844921759545,7.42891897129445,8.680014193841041,7.766571865802718
33000,8.919737815856934,8.016915321350098,8.73681235526755,7.843494291512875,9.102663276446318,8.190336351187321
66000,9.073309898376465,8.306530952453613,8.88881643446888,8.130005246672734,9.257803362284049,8.483056658234492
131000,6.836760997772217,5.86143159866333,6.676612336854859,5.713145662499956,6.9969096586895745,6.009717534826704
143000,7.732476711273193,6.797137260437012,7.562159937048351,6.637453359778657,7.9027934854980355,6.956821161095366
