step,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_js_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_js_div
0,0.6884744167327881,0.5836575031280518,0.6929765939712524,0.6929948329925537,0.663063986375502,0.5602612046362169,0.6674832151134535,0.6675011186463526,0.7138848470900742,0.6070538016198866,0.7184699728290513,0.7184885473387548
1,0.6884744167327881,0.5836575031280518,0.6929765939712524,0.6929948329925537,0.663063986375502,0.5602612046362169,0.6674832151134535,0.6675011186463526,0.7138848470900742,0.6070538016198866,0.7184699728290513,0.7184885473387548
2,0.6884744167327881,0.5836575031280518,0.6929730176925659,0.6929890513420105,0.663063986375502,0.5602612046362169,0.6674797046173244,0.6674954433429623,0.7138848470900742,0.6070538016198866,0.7184663307678074,0.7184826593410587
4,0.6884727478027344,0.5836575031280518,0.6928654313087463,0.6927419900894165,0.6630623482441648,0.5602612046362169,0.6673740972714748,0.6672529269271084,0.713883147361304,0.6070538016198866,0.7183567653460179,0.7182310532517246
8,0.6601271629333496,0.5836575031280518,0.595832347869873,0.3570524752140045,0.6352453558361669,0.5602612046362169,0.5721932904388862,0.3387531893702087,0.6850089700305323,0.6070538016198866,0.6194714053008599,0.3753517610578003
16,0.671393632888794,0.5836575031280518,0.638690710067749,0.6117587089538574,0.64630039370687,0.5602612046362169,0.6142162332580463,0.5878058036596553,0.6964868720707179,0.6070538016198866,0.6631651868774517,0.6357116142480596
32,0.6567068099975586,0.5836575031280518,0.5856519937515259,0.5909572839736938,0.6318895473491497,0.5602612046362169,0.5622157541122167,0.5674151318305112,0.6815240726459675,0.6070538016198866,0.6090882333908351,0.6144994361168765
64,0.646661639213562,0.5836575031280518,0.5763657689094543,0.6670554876327515,0.6220349138915009,0.5602612046362169,0.5531160767548466,0.6420434486034923,0.6712883645356231,0.6070538016198866,0.599615461064062,0.6920675266620107
128,0.6196844577789307,0.5836575031280518,0.5404906272888184,0.6120907068252563,0.5955768887523658,0.5602612046362169,0.5179761327837743,0.5881313028618654,0.6437920268054955,0.6070538016198866,0.5630051217938624,0.6360501107886473
256,0.5981218814849854,0.5836575031280518,0.5243337750434875,0.644565224647522,0.5744374501127951,0.5602612046362169,0.502158345860375,0.6199784504634401,0.6218063128571756,0.6070538016198866,0.5465092042266001,0.6691519988316038
1000,0.4169805943965912,0.5836575031280518,0.5306406021118164,0.6592429876327515,0.39720515968659054,0.5602612046362169,0.5083322055747521,0.6343778494836977,0.43675602910659184,0.6070538016198866,0.5529489986488807,0.6841081257818052
2000,0.3592677414417267,0.5836575031280518,0.5440728068351746,0.653982400894165,0.34091177610440687,0.5602612046362169,0.5214838265137411,0.629216670105286,0.3776237067790465,0.6070538016198866,0.566661787156608,0.678748131683044
4000,0.4682784676551819,0.5836575031280518,0.5363855957984924,0.6451694369316101,0.4473218972233009,0.5602612046362169,0.5139567631548136,0.6205711416860034,0.48923503808706287,0.6070538016198866,0.5588144284421712,0.6697677321772169
8000,0.5150250196456909,0.5836575031280518,0.5394383668899536,0.642022430896759,0.4930473176300633,0.5602612046362169,0.5169457993636929,0.6174842017429898,0.5370027216613185,0.6070538016198866,0.5619309344162143,0.6665606600505283
16000,0.5377903580665588,0.5836575031280518,0.5473709106445312,0.6270710229873657,0.5153321747317267,0.5602612046362169,0.5247135679290351,0.6028201999078633,0.560248541401391,0.6070538016198866,0.5700282533600274,0.6513218460668682
33000,0.5522777438163757,0.5836575031280518,0.5456323623657227,0.6152911186218262,0.5295190733228918,0.5602612046362169,0.5230110301609379,0.5912691585812597,0.5750364143098596,0.6070538016198866,0.5682536945705075,0.6393130786623926
66000,0.5694521069526672,0.5836575031280518,0.5436034202575684,0.6102656722068787,0.546342278635527,0.5602612046362169,0.5210241861060277,0.586342014076763,0.5925619352698075,0.6070538016198866,0.566182654409109,0.6341893303369943
131000,0.5893971920013428,0.5836575031280518,0.550153911113739,0.605224609375,0.5658861353328222,0.5602612046362169,0.5274390430081671,0.5813999661140832,0.6129082486698634,0.6070538016198866,0.5728687792193109,0.6290492526359168
143000,0.5924370288848877,0.5836575031280518,0.5541592240333557,0.6054790019989014,0.5688654206366349,0.5602612046362169,0.5313618197855584,0.5816493521861436,0.6160086371331405,0.6070538016198866,0.576956628281153,0.6293086518116592
