index,mean_unigram_loss,mean_bigram_loss,mean_random_loss,bottom_conf_unigram_loss,bottom_conf_bigram_loss,bottom_conf_random_loss,top_conf_unigram_loss,top_conf_bigram_loss,top_conf_random_loss
32,7.9679211343609495,6.136605849429543,12.285762160550803,7.756328346226666,5.916131356908958,12.174700558323291,8.179513922495232,6.357080341950128,12.396823762778315
33,7.986922759013396,6.113906315015356,12.243457338307053,7.772392535891131,5.895266064477632,12.128475521291577,8.20145298213566,6.332546565553081,12.358439155322529
34,8.108113655413035,5.964069998836294,12.18853969220072,7.891803600660246,5.75255183401166,12.074588378783279,8.324423710165824,6.175588163660928,12.302491005618162
35,7.93620994927187,6.143273163815138,12.21016118580062,7.7243250520554305,5.932647010625439,12.09682961634913,8.14809484648831,6.353899317004837,12.323492755252111
36,8.150495812224108,6.188342260979425,12.287129922812753,7.93472814699124,5.970974902820804,12.178357357675985,8.366263477456975,6.4057096191380465,12.39590248794952
37,7.921617112195236,5.836036998049849,12.255321197379253,7.7065131113600565,5.620743397406196,12.13815999244238,8.136721113030415,6.051330598693502,12.372482402316125
38,8.0607216422286,5.85944999586809,12.316331121345886,7.850446962216941,5.644714468547724,12.197908273862621,8.27099632224026,6.074185523188456,12.43475396882915
39,7.8464164197212085,6.039771562482315,12.323667741590931,7.637077927956514,5.82530882725796,12.210709037902726,8.055754911485904,6.25423429770667,12.436626445279137
40,7.941377342278429,6.090592796517967,12.220465401866685,7.732856269854507,5.878075249632912,12.109777505994696,8.149898414702351,6.303110343403023,12.331153297738673
41,7.984721008862834,6.114217716385156,12.30895700995407,7.777535014604253,5.8989127137688,12.197714241351107,8.191907003121415,6.3295227190015115,12.420199778557034
42,7.89586650574347,6.034469742674446,12.219762223673472,7.6850625937211925,5.822772873713768,12.1119244718324,8.106670417765747,6.246166611635124,12.327599975514543
43,7.96590204511449,6.111390507841861,12.156751650868973,7.7583141357920535,5.905011146256297,12.05190698274687,8.173489954436926,6.317769869427425,12.261596318991076
44,7.8507250266266055,5.983232001862145,12.246338075207126,7.644766498173825,5.77131555276355,12.12959345677733,8.056683555079386,6.19514845096074,12.36308269363692
45,7.857808580003621,6.090302205216858,12.183509266854264,7.640464524698535,5.875752334665486,12.064770251654263,8.075152635308706,6.30485207576823,12.302248282054265
46,7.843719536707795,6.1101659349096735,12.224317973426826,7.63636052168821,5.894261227136893,12.115459348934673,8.051078551727379,6.3260706426824544,12.33317659791898
47,7.852440134360222,6.058393541194391,12.14647163510439,7.634700897270279,5.839295456423868,12.035488778135225,8.070179371450166,6.277491625964914,12.257454492073556
48,8.016803073311166,6.086442366039137,12.04316830332095,7.8075349316143505,5.87286039131218,11.928941039600035,8.226071215007982,6.300024340766093,12.157395567041865
49,7.835305182583397,6.25112367021211,12.12659360236786,7.621819173592903,6.038002601512534,12.019123193434618,8.048791191573892,6.4642447389116855,12.234064011301102
50,7.909541055742011,6.20276660921445,12.26082488402127,7.700484942492582,5.998046947785273,12.143334630279567,8.118597168991439,6.407486270643627,12.378315137762973
51,7.829367249579718,6.115341776710693,12.141119908960217,7.616582617593933,5.904181885676029,12.036330125403659,8.042151881565504,6.326501667745357,12.245909692516776
52,7.87353411258664,6.30180697786227,12.21608676984979,7.659877756951556,6.081465860935897,12.103281091870006,8.087190468221724,6.522148094788643,12.328892447829574
53,7.77392697322648,5.955762941171088,12.16601897824195,7.568532605677192,5.7395277783936915,12.05644016096225,7.979321340775768,6.171998103948484,12.275597795521652
54,7.802444152761382,6.154017237053722,12.172792673810136,7.588261081917932,5.942978970356815,12.061596240623244,8.01662722360483,6.365055503750629,12.283989106997028
55,7.940808032391942,6.08430865347961,12.092868733149702,7.7274748232889845,5.872306172110763,11.988424662991276,8.1541412414949,6.296311134848457,12.197312803308128
56,7.715257570365793,5.8381893518629795,12.100810135797555,7.504575669082498,5.628351005254058,11.992603892518968,7.925939471649088,6.048027698471901,12.209016379076143
57,7.735166781421867,6.262689054221482,12.159386357487355,7.526979021583306,6.050135753845385,12.053006621226917,7.943354541260429,6.4752423545975795,12.265766093747793
58,7.817572437343188,6.130310897252912,12.070044359037487,7.612876503864023,5.920125766837702,11.963910581414837,8.022268370822353,6.340496027668121,12.176178136660138
59,7.813815026340308,5.919761081850083,12.152163227748778,7.61214586481825,5.7102833124311605,12.042060415963068,8.015484187862365,6.129238851269006,12.262266039534488
60,7.757790255571308,6.015340034532528,12.125110096712383,7.54895977763493,5.80232369960388,12.015102799615297,7.966620733507686,6.228356369461176,12.23511739380947
61,7.7335455098073,6.111255599410015,12.125034892547399,7.530785271933947,5.903510762690407,12.016208617698245,7.9363057476806524,6.319000436129623,12.233861167396553
62,7.881528052883368,6.007355505155374,12.021779816404699,7.6700992583706356,5.794958148880323,11.91186704520915,8.0929568473961,6.219752861430425,12.131692587600249
63,7.776529905302596,6.013042790972122,12.084528883880884,7.5718968648021585,5.802002903009443,11.978830163491324,7.981162945803033,6.224082678934801,12.190227604270444
64,7.764369804805028,6.058780375166748,12.131720419386848,7.559148540106953,5.841203528971921,12.022855286295277,7.969591069503103,6.276357221361575,12.24058555247842
65,7.727995603549061,5.95612720256031,12.075417139663026,7.523087567631197,5.745365642872862,11.968545424377403,7.932903639466926,6.166888762247758,12.182288854948649
66,7.714921291713836,6.004609117723703,12.067773482899746,7.509045688583273,5.794601663902757,11.964328545506193,7.920796894844399,6.214616571544649,12.171218420293298
67,7.9040550508361775,5.768385410031783,12.083570359622511,7.6962883763506715,5.560921943810267,11.97343243913494,8.111821725321684,5.975848876253299,12.193708280110082
68,7.734958942499361,6.075484279246666,12.128990067531403,7.530331699015146,5.865433155282679,12.012943348510262,7.939586185983576,6.285535403210654,12.245036786552543
69,7.884221318832715,6.009653359286858,12.09896133232676,7.675088187030423,5.797628404491228,11.986382575744972,8.093354450635006,6.221678314082489,12.21154008890855
70,7.698473045253195,6.0906212720278745,12.041751485416267,7.493787854580925,5.876180867526075,11.936475722759118,7.903158235925464,6.305061676529674,12.147027248073416
71,7.597810332546942,6.032395808281763,12.07232056102212,7.395961694692059,5.822519147161619,11.965697500588226,7.799658970401825,6.2422724694019065,12.178943621456016
72,7.850762317815679,5.89641773510516,12.137266098462474,7.642564379184572,5.685114305041207,12.024260701796479,8.058960256446786,6.107721165169114,12.25027149512847
73,7.915512775449315,5.9490980575913,12.165388647062688,7.707116757896887,5.742098833870362,12.055456893067117,8.123908793001744,6.156097281312238,12.27532040105826
74,7.672246027723304,6.07067663687485,12.028837801540819,7.467488746143107,5.854144717074057,11.924410903942627,7.877003309303501,6.287208556675644,12.13326469913901
75,7.692106638955011,5.667293053680623,12.03695883336072,7.482809215782964,5.4577990291031115,11.927170985342327,7.901404062127057,5.876787078258135,12.146746681379112
76,7.708785634829837,6.08710247743511,12.05877008792359,7.5036884341420595,5.873504670910571,11.950848268557058,7.913882835517615,6.300700283959649,12.16669190729012
77,7.590388686607184,5.859670448572615,12.12937968637237,7.390073616523596,5.649270802433196,12.027396824795984,7.790703756690773,6.070070094712034,12.231362547948757
78,7.734382194117643,5.867143756964026,12.178543449263884,7.5299883973323825,5.66255706855352,12.066443200976394,7.938775990902903,6.071730445374532,12.290643697551374
79,7.760249973711325,6.030624364399387,11.987343340209037,7.5469440556589396,5.817455603593916,11.879507891676395,7.97355589176371,6.243793125204857,12.095178788741679
80,7.75749636033288,5.932248789409414,12.132319829331115,7.545288038662869,5.721321154207275,12.028079852685346,7.969704682002891,6.1431764246115526,12.236559805976883
81,7.667875708837528,5.97594428677894,12.052607801536194,7.46133249886935,5.766195276739485,11.940027481271304,7.874418918805706,6.185693296818395,12.165188121801084
82,7.5874121533488506,5.969058990871417,12.126351004366077,7.382604262763906,5.763508170159243,12.017144439160516,7.792220043933795,6.174609811583592,12.235557569571638
83,7.613298970030883,6.094957678510127,12.04024834450732,7.412697681858653,5.88566959312238,11.931719241390411,7.8139002582031125,6.304245763897875,12.14877744762423
84,7.577919164010382,5.904601032290998,12.092761321628794,7.375169065180167,5.697733217406365,11.979690798513744,7.780669262840597,6.11146884717563,12.205831844743845
85,7.755724087546696,5.9615046889861105,11.993543949314192,7.553758412096289,5.75067869320789,11.880735691738463,7.957689762997103,6.172330684764331,12.106352206889921
86,7.711174602765823,5.920258111013027,12.095158818188835,7.50947644050431,5.707729917545136,11.991664606748792,7.912872765027336,6.132786304480917,12.198653029628879
87,7.898292223922908,5.931290261909453,12.158617264149235,7.696820292110456,5.715766491113766,12.040154052941961,8.099764155735361,6.14681403270514,12.27708047535651
88,7.676987818282214,5.784876903244367,12.044613746568269,7.476670737891399,5.577057785971505,11.939338223603071,7.877304898673029,5.992696020517229,12.149889269533466
89,7.790498828821001,5.860383863858033,12.021512431724398,7.5837989098620096,5.650491676428365,11.912678895266678,7.997198747779992,6.070276051287701,12.130345968182118
90,7.702215528712259,5.76332262269716,12.010087484939426,7.504483337705513,5.55412695424849,11.90668408131494,7.8999477197190044,5.97251829114583,12.113490888563911
91,7.713424924964784,5.927192559893001,12.060314638474408,7.509579157578019,5.71712475827828,11.954024008005037,7.917270692351549,6.137260361507722,12.166605268943778
92,7.520533920818707,5.909321478644642,12.159363569465338,7.317266004965029,5.698290603614846,12.048128614798431,7.723801836672385,6.120352353674439,12.270598524132245
93,7.817288083781023,5.807435336131675,11.997471321330352,7.61641744913186,5.59234592777428,11.89210215474308,8.018158718430184,6.02252474448907,12.102840487917623
94,7.587018644233467,5.80204795555801,12.088932065870248,7.388763622134665,5.600926529661678,11.980898391163949,7.7852736663322695,6.003169381454341,12.196965740576546
95,7.700724246897153,5.9402380985802665,12.02483015574661,7.4986620483732285,5.737104483309616,11.916618844902997,7.902786445421077,6.143371713850917,12.133041466590223
96,7.688745842982826,5.85161047974043,11.995756854964238,7.491889995285655,5.643995005244232,11.878799573023011,7.885601690679996,6.059225954236627,12.112714136905465
97,7.82139757960249,5.876266959217901,12.014019386908588,7.613277965345308,5.671458611691284,11.909916102685294,8.029517193859672,6.081075306744518,12.118122671131882
98,7.655455400177743,5.91037197466585,12.086434042839821,7.452258766660669,5.699905736857222,11.969058756262683,7.858652033694818,6.120838212474478,12.20380932941696
99,7.692342874435781,6.033954397151319,12.117992059522335,7.490976495609289,5.827109061064672,12.004353176356704,7.893709253262273,6.240799733237967,12.231630942687966
100,7.700698477172409,5.861855086668129,12.092524611329893,7.497314408671938,5.655785656080935,11.987096297989154,7.90408254567288,6.067924517255323,12.19795292467063
101,7.681743146284134,5.710814517786275,11.897551224439956,7.473946173511705,5.501335943900092,11.790666692583004,7.889540119056563,5.920293091672458,12.004435756296909
102,7.707248283666559,5.972985551383317,12.09103257850295,7.502529766914991,5.757850032894423,11.981281226122993,7.911966800418126,6.188121069872212,12.200783930882908
103,7.611460120679112,5.782208699224157,11.990813883293834,7.408471875622917,5.572664432082786,11.879007532900777,7.814448365735307,5.991752966365527,12.10262023368689
104,7.6703505073382985,5.8597519747982005,11.955370607741097,7.467796996839751,5.651497193935501,11.851674787494854,7.872904017836846,6.0680067556609,12.05906642798734
105,7.686730260465993,5.943576783330627,11.970015323197174,7.484452596998582,5.728924120693106,11.861471231005176,7.889007923933403,6.158229445968148,12.078559415389172
106,7.5050669734191615,6.065877401166517,12.133118592955764,7.302525496936953,5.850861223708912,12.03152648101641,7.70760844990137,6.280893578624123,12.234710704895118
107,7.649448726384435,6.105708119213887,11.964101676267076,7.4430305230413865,5.897902548789099,11.855253020376127,7.855866929727483,6.3135136896386745,12.072950332158024
108,7.670746745294309,5.8472230306497295,11.995912396053805,7.461891601420063,5.637131249408499,11.885710122028438,7.879601889168556,6.05731481189096,12.106114670079172
109,7.756404094929167,5.910744133606954,12.033179409487559,7.558788623145851,5.699912126720798,11.921821200745939,7.954019566712482,6.121576140493111,12.14453761822918
110,7.665296516039234,5.69668621982737,11.924002906642086,7.459432456500238,5.4937698769477175,11.816441407891991,7.87116057557823,5.899602562707023,12.03156440539218
111,7.530136223998852,5.962040071601223,12.054301959141664,7.32066333685208,5.75817123280633,11.94095928027877,7.739609111145624,6.165908910396116,12.167644638004559
112,7.624747736372228,5.87997619099599,12.085219192317703,7.416197051459716,5.673063637273832,11.9760946192768,7.8332984212847405,6.086888744718148,12.194343765358607
113,7.603772718772234,5.884476636117142,12.11280619290907,7.39901247463833,5.665222994368167,12.004274253320819,7.8085329629061375,6.103730277866117,12.22133813249732
114,7.4059298486681655,5.8578975979578445,12.036264876719777,7.201587026121332,5.648652416206599,11.93145110771858,7.610272671214999,6.06714277970909,12.141078645720974
115,7.723506464753882,5.765273560487003,11.948952581652957,7.518807122375908,5.562010240832913,11.843560037084329,7.928205807131856,5.968536880141094,12.054345126221586
116,7.597264583760989,5.874687272709252,11.979745008622265,7.393819928197612,5.660039711562113,11.870757632736373,7.800709239324366,6.089334833856392,12.088732384508157
117,7.501938757588505,5.914092382876333,12.059966131371459,7.292502204802118,5.704044092323738,11.950055791273842,7.711375310374891,6.124140673428929,12.169876471469076
118,7.684587826792267,5.833363228206508,12.007106769295714,7.476913131189883,5.621123713390681,11.906516853206147,7.892262522394652,6.045602743022336,12.10769668538528
119,7.614310807039146,5.713394764628447,12.004315934387312,7.412699524943396,5.507411754207342,11.898795798214937,7.815922089134896,5.9193777750495515,12.109836070559687
120,7.842846548488296,5.865704948448183,11.995225904030042,7.643449484820054,5.655466607024457,11.89372328604714,8.042243612156538,6.075943289871909,12.096728522012944
121,7.829818705824437,5.787460499244958,11.980547285735724,7.627205157603875,5.58250797271065,11.879647941859007,8.032432254044998,5.992413025779265,12.081446629612442
122,7.6259511918906355,5.786948118821783,11.939450350163728,7.422687513832751,5.582153279884669,11.831916829594311,7.82921486994852,5.991742957758897,12.046983870733145
123,7.534518941887654,5.983376405179342,12.07229465445273,7.331241368981535,5.777827184388647,11.96275964404169,7.737796514793774,6.188925625970038,12.18182966486377
124,7.552390206590644,5.753594931119551,11.986673858170425,7.345126002465509,5.54797617985094,11.875072196127077,7.759654410715779,5.959213682388162,12.098275520213774
125,7.609504866719362,6.045343162302743,11.912708592860279,7.406787901814961,5.839553629259203,11.800888456259939,7.812221831623764,6.251132695346282,12.024528729460618
126,7.87350937598967,5.579286918396292,12.055386083315959,7.672580830199993,5.3751344233731375,11.94279774380875,8.074437921779346,5.783439413419447,12.167974422823168
127,7.7169050139782485,5.63128824347632,11.994428493983627,7.511386656134693,5.4304516315727,11.885904974047287,7.922423371821804,5.83212485537994,12.102952013919966
128,7.7714611346891616,5.8869678417249816,12.024483053850682,7.568647366157909,5.681474494792881,11.919837837043906,7.974274903220414,6.092461188657082,12.129128270657459
129,7.783419321523979,5.7207606230167585,12.07944498324699,7.576913533808019,5.514333653296067,11.975115787527233,7.989925109239939,5.92718759273745,12.183774178966747
130,7.636120790877612,5.807641818846605,11.950948327926291,7.431972495516684,5.602283471250651,11.851678960984145,7.840269086238541,6.013000166442559,12.050217694868437
131,7.545467366588127,5.665498633898096,12.011193153546389,7.34708032622966,5.463147726796414,11.902991006158395,7.743854406946594,5.867849540999778,12.119395300934382
132,7.661176854599034,5.928850126992074,11.983871085805527,7.459465376198077,5.720200027249376,11.875264486231622,7.862888332999992,6.1375002267347725,12.092477685379432
133,7.735454694236978,5.917186915563434,11.907476436423693,7.528556613692461,5.705977749701668,11.799424036702506,7.942352774781495,6.1283960814252,12.01552883614488
134,7.674608088462264,5.845789976414778,11.944688482856563,7.472140530229705,5.640430781559337,11.8342419262843,7.8770756466948235,6.05114917127022,12.055135039428826
135,7.440875831813173,5.948729607958285,11.945719511225278,7.2361255229575265,5.739310451457228,11.839079739178677,7.64562614066882,6.158148764459342,12.052359283271878
136,7.599409065231157,5.773862792623277,11.95065017904621,7.401120656874228,5.5693904704364385,11.83445876812323,7.797697473588086,5.978335114810115,12.06684158996919
137,7.674418669499573,5.84083311284121,11.925812925678205,7.470624852994462,5.631804041737077,11.819594806950573,7.878212486004685,6.0498621839453435,12.032031044405837
138,7.6794710058456985,5.91460205926478,12.007115841849599,7.4764409189227,5.7106446428579885,11.895361142638185,7.882501092768697,6.118559475671572,12.118870541061012
139,7.663074608164607,5.6984943822246805,11.988025188446045,7.463212716758156,5.499963211714207,11.872044625297999,7.862936499571057,5.897025552735154,12.10400575159409
140,7.636117830297735,5.7049274465375674,11.922604810757857,7.426033206675699,5.500793345820574,11.82413814183226,7.846202453919771,5.909061547254561,12.021071479683455
141,7.573699828797544,5.989554516193493,12.029810470348497,7.36606229793026,5.7841690387442695,11.918562382515715,7.781337359664827,6.194939993642717,12.14105855818128
142,7.648084648375516,5.8361071456388345,11.994382251563207,7.444316977158567,5.632867323046867,11.88892206035984,7.8518523195924645,6.039346968230802,12.099842442766574
143,7.705015694133181,5.880923192977207,11.965370901683556,7.50704089673728,5.67463099278254,11.856867989930247,7.902990491529081,6.087215393171873,12.073873813436865
144,7.561280934634851,5.800447985957362,11.941966336268122,7.363676936019855,5.599419767571999,11.83983697945632,7.758884933249847,6.001476204342725,12.044095693079923
145,7.675902905248222,5.772733114669791,11.956785308459047,7.473757443313963,5.569624453700328,11.852258714305002,7.878048367182481,5.975841775639253,12.061311902613092
146,7.65872445153218,5.777721192365334,12.022240583875538,7.457758033907371,5.575191394168486,11.92104853358709,7.859690869156989,5.980250990562182,12.123432634163986
147,7.636842096253531,5.868546026846616,11.916895905309957,7.442170467202882,5.658355955727249,11.811792801060184,7.83151372530418,6.078736097965983,12.02199900955973
148,7.5775540246322635,5.907403851438062,11.9239459244082,7.37646063527351,5.703747469348234,11.826753307600695,7.778647413991017,6.11106023352789,12.021138541215704
149,7.796753441536566,5.731750189898776,11.967786056571068,7.593391270554734,5.529838523345467,11.858625480610835,8.0001156125184,5.933661856452084,12.076946632531302
150,7.582838139711384,5.833021144047052,12.006046748559852,7.379488828791905,5.6268532807860545,11.895757424627263,7.786187450630864,6.03918900730805,12.116336072492441
151,7.469723038135271,5.842976655501616,11.929464263784734,7.2702236293879885,5.636246003827509,11.819216802946233,7.669222446882554,6.049707307175723,12.039711724623235
152,7.516976681035885,5.6725088448311,11.929687266035652,7.31808032219183,5.474929686259847,11.826763130147828,7.71587303987994,5.870088003402353,12.032611401923475
153,7.626180343570013,5.794602583136793,12.067516600253425,7.4238811437332055,5.59275457390637,11.966011315203048,7.828479543406821,5.996450592367217,12.169021885303803
154,7.975001210616028,5.7732702633948065,11.984681020678554,7.776720349471812,5.568179086113828,11.873374978730391,8.173282071760244,5.978361440675785,12.095987062626717
155,7.708964338609803,5.766169020945426,12.039244405170692,7.507601693571121,5.5656933022706765,11.933877457650883,7.910326983648486,5.966644739620176,12.1446113526905
156,7.5474434358329745,5.947078694576703,12.086938282733119,7.344281056520167,5.740048461249393,11.980796354063132,7.750605815145782,6.154108927904013,12.193080211403105
157,7.603867093715962,5.921452526607936,12.038798516478861,7.402290824494754,5.710693851768594,11.936958108515105,7.8054433629371704,6.132211201447278,12.140638924442618
158,7.683178295206744,5.913350481193447,11.945346944803333,7.483974587149464,5.709324166357662,11.843973025756451,7.882382003264024,6.117376796029232,12.046720863850215
159,7.566985468387429,5.9536297060071774,12.01483392996774,7.366982205173458,5.746368491711571,11.907985276848732,7.7669887316014,6.1608909203027835,12.121682583086747
160,7.765700784395449,5.77726594707201,11.976457914654366,7.563102601592384,5.569048969081447,11.86767080012281,7.968298967198514,5.985482925062573,12.085245029185923
161,7.686509554827353,5.992751860514716,11.919423420286225,7.4849756914143475,5.777891259698123,11.81250142877099,7.8880434182403585,6.207612461331308,12.026345411801461
162,7.645275431255868,5.920141640240217,11.935586446857734,7.439675771884054,5.7133294902779665,11.828649535353595,7.8508750906276825,6.126953790202468,12.042523358361873
163,7.638892149552703,5.727052475820301,11.981881662104334,7.4339638489384265,5.527883611627262,11.872780101692626,7.843820450166979,5.92622134001334,12.09098322251604
164,7.697480643371819,5.81617010203081,11.902047640688886,7.490511309957737,5.607327628033686,11.794119427813307,7.9044499767859,6.025012576027934,12.009975853564466
165,7.656832838241826,5.817769782713185,11.980675887217563,7.461359884563387,5.61178564371359,11.870079335493159,7.852305791920265,6.02375392171278,12.091272438941967
166,7.648761070769979,5.907232908675724,11.94556582853154,7.449076659725241,5.701209056705242,11.843123006486575,7.848445481814716,6.113256760646205,12.048008650576506
167,7.738677597975766,5.688903673932543,11.919680084802408,7.536024166862688,5.490284300966187,11.817858074237579,7.941331029088843,5.8875230468989,12.021502095367238
168,7.61648335577047,5.846781048046978,12.101898319484444,7.421627049925817,5.646992664993047,11.992927460507742,7.811339661615122,6.046569431100909,12.210869178461147
169,7.418864821211173,5.802904107347786,11.990797103330449,7.224145547320797,5.595866261030303,11.883666343924347,7.613584095101549,6.009941953665268,12.097927862736551
170,7.624902415424003,5.715114490715678,11.941871686202118,7.421262713091009,5.515880794728372,11.840162092221172,7.828542117756998,5.914348186702983,12.043581280183064
171,7.615414476080332,6.05616784985159,11.998451638245184,7.414120921753419,5.854213968993474,11.888233234926615,7.816708030407245,6.258121730709707,12.108670041563753
172,7.595923373039113,5.805967018777665,12.047717408093028,7.3931606394739395,5.595570365028679,11.940083766140809,7.798686106604287,6.0163636725266505,12.155351050045248
173,7.672812034317758,5.761003663789097,11.926627905085141,7.46984474707068,5.558680191927929,11.811639828125903,7.875779321564836,5.963327135650265,12.041615982044378
174,7.6729771620593965,5.818181607802444,12.020699712965223,7.472155386009877,5.619103765336696,11.913126871378868,7.873798938108916,6.017259450268192,12.128272554551579
175,7.5648328815586865,5.671666588877997,11.959199557496618,7.357664335455532,5.467897331483061,11.853364407667884,7.772001427661841,5.875435846272933,12.065034707325351
176,7.737114294210187,5.812220828440331,12.054015872752771,7.541522483152507,5.6111460175332075,11.940994122147687,7.932706105267867,6.013295639347455,12.167037623357855
177,7.7346633674151235,5.689511755727381,12.000221298390317,7.53498948314309,5.482341199571242,11.893605418446763,7.934337251687157,5.896682311883519,12.10683717833387
178,7.824276581079175,5.789112308615529,12.020892800600246,7.620660873064818,5.582707215584269,11.904717030179183,8.027892289093533,5.995517401646789,12.137068571021308
179,7.570876850043078,5.843753959912192,11.998028952580755,7.36879430759228,5.643368162894195,11.89260573488874,7.772959392493876,6.044139756930189,12.10345217027277
180,7.657323450395779,5.881618064313898,12.01689434285947,7.4527858478724305,5.66998764413628,11.906426399651691,7.861861052919128,6.093248484491515,12.127362286067248
181,7.775525457451295,5.761777665842601,11.95310125003991,7.584000793221856,5.553948511667058,11.844166074276849,7.9670501216807335,5.969606820018144,12.062036425802972
182,7.530904073351849,5.818281474449577,11.910080738592757,7.3313966286206265,5.610864569112531,11.80453344688946,7.730411518083071,6.025698379786624,12.015628030296055
183,7.48623812047299,5.535547979774037,11.968789291006743,7.285867482272477,5.331896862298612,11.866247363762195,7.686608758673503,5.739199097249463,12.071331218251292
184,7.598280453414191,5.9189071456116835,11.901591191249612,7.392414826269286,5.7025979523017565,11.801491580016384,7.804146080559095,6.135216338921611,12.00169080248284
