step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_kl_div,mean_bigram_logit_js_div,mean_unigram_logit_kl_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_kl_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_kl_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_kl_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_kl_div,top_conf_unigram_logit_js_div
0,10.98309326171875,10.967391967773438,10.780109896461813,11.186076626975687,10.764553745659832,11.170230189887043,0.6880569458007812,0.677774965763092,3.28306245803833,0.45677733421325684,3.071423053741455,0.36624085903167725,0.6372514955711703,0.6273505500512646,3.172084255829302,0.4153820960595346,2.9640814863424363,0.3291743650117207,0.7388623960303922,0.7281993814749195,3.394040660247358,0.4981725723669791,3.178764621140474,0.4033073530516338
1,10.9818115234375,10.967391967773438,10.778840002709902,11.184783044165098,10.764553745659832,11.170230189887043,0.6880569458007812,0.677774965763092,3.28306245803833,0.45677733421325684,3.071423053741455,0.36624085903167725,0.6372514955711703,0.6273505500512646,3.172084255829302,0.4153820960595346,2.9640814863424363,0.3291743650117207,0.7388623960303922,0.7281993814749195,3.394040660247358,0.4981725723669791,3.178764621140474,0.4033073530516338
2,10.963088989257812,10.947845458984375,10.760290562117403,11.165887416398222,10.7451880705286,11.15050284744015,0.68804931640625,0.677774965763092,3.2829580307006836,0.4567728042602539,3.05293345451355,0.3661283850669861,0.6372441478509256,0.6273505500512646,3.1719815934977285,0.4153777713695058,2.945915466522075,0.3290675831149216,0.7388544849615744,0.7281993814749195,3.3939344679036387,0.498167837151002,3.1599514425050246,0.40318918701905054
4,10.4171142578125,10.375961303710938,10.219430118347672,10.614798397277328,10.178668027620867,10.573254579801008,0.6868772506713867,0.677774965763092,3.2854583263397217,0.4566256105899811,2.514369487762451,0.35725364089012146,0.6361153728921944,0.6273505500512646,3.1744396374404964,0.4152372479494255,2.417248595961218,0.3206447607181769,0.737639128450579,0.7281993814749195,3.396477015238947,0.49801397323053664,2.6114903795636843,0.39386252106206604
8,9.686843872070312,9.608917236328125,9.49621474343405,9.877473000706575,9.419056422087808,9.798778050568442,0.6764659881591797,0.677774965763092,3.406553030014038,0.4720604121685028,1.7779706716537476,0.2909126281738281,0.6260902879749014,0.6273505500512646,3.293506902531585,0.42997836068737194,1.6963010753016161,0.25787724111103827,0.726841688343458,0.7281993814749195,3.5195991574964913,0.5141424636496337,1.859640268005879,0.323948015236618
16,9.251785278320312,9.114151000976562,9.065486123301524,9.438084433339101,8.929242779031696,9.299059222921429,0.675297737121582,0.677774965763092,3.4025185108184814,0.4716763496398926,1.3452647924423218,0.2612592577934265,0.6249655549382084,0.6273505500512646,3.289539345729956,0.429611420361081,1.2742249481598313,0.2299527981661687,0.7256299193049557,0.7281993814749195,3.5154976759070067,0.5137412789187041,1.4163046367248122,0.2925657174206843
32,9.430908203125,8.778915405273438,9.24281423375716,9.61900217249284,8.59743967832248,8.960391132224395,0.6569147109985352,0.677774965763092,3.522590398788452,0.48610204458236694,1.5669007301330566,0.2701301574707031,0.6072723296457432,0.6273505500512646,3.407635049274167,0.4433987053389602,1.4902318968881554,0.2382966385648544,0.7065570923513271,0.7281993814749195,3.6375457483027374,0.5288053838257737,1.643569563377958,0.30196367637655186
64,9.43194580078125,8.049560546875,9.243841484557636,9.620050117004864,7.875786786793464,8.223334306956536,0.6443605422973633,0.677774965763092,3.448669195175171,0.4753369987010956,1.6071906089782715,0.26277387142181396,0.5951948021045572,0.6273505500512646,3.3349264039395585,0.4331091533347987,1.529542335108485,0.23137679555059693,0.6935262824901693,0.7281993814749195,3.5624119864107833,0.5175648440673924,1.684838882848058,0.294170947293031
128,8.996795654296875,7.16937255859375,8.813081744086286,9.180509564507464,7.005374507401143,7.333370609786357,0.622779369354248,0.677774965763092,3.6267035007476807,0.4844196140766144,1.1971449851989746,0.20469488203525543,0.5744439799900112,0.6273505500512646,3.510061720767676,0.44179023839152326,1.1301300675861137,0.1769839199080237,0.6711147587184849,0.7281993814749195,3.7433452807276852,0.5270489897617056,1.2641599028118355,0.23240584416248716
256,9.31768798828125,6.626129150390625,9.130726483660597,9.504649492901903,6.4684667766498345,6.7837915241314155,0.6048984527587891,0.677774965763092,3.8583953380584717,0.4861081540584564,1.5138893127441406,0.2686305046081543,0.5572620071097207,0.6273505500512646,3.7380854078703734,0.44340454646171396,1.4385285692877992,0.23688547206376026,0.6525348984078574,0.7281993814749195,3.97870526824657,0.5288117616551988,1.589250056200482,0.30037553715254833
1000,9.5948486328125,7.1687164306640625,9.405126858948075,9.784570406676925,7.004725884044761,7.332706977283364,0.4320943355560303,0.677774965763092,5.5537519454956055,0.55888831615448,4.2674102783203125,0.5123221278190613,0.39183307212939805,0.6273505500512646,5.4094103997267835,0.5130993721351131,4.140884122832085,0.4684822162249287,0.4723555989826625,0.7281993814749195,5.698093491264427,0.6046772601738468,4.39393643380854,0.5561620394131939
2000,9.032943725585938,7.090057373046875,8.84886111486507,9.217026336306805,6.926969004809246,7.253145741284504,0.37988168001174927,0.677774965763092,6.75162410736084,0.5857081413269043,5.908598899841309,0.5635442733764648,0.3421312165612979,0.6273505500512646,6.592475720733619,0.5388334152250733,5.7597175261265345,0.5175649968814443,0.4176321434622006,0.7281993814749195,6.910772493988061,0.6325828674287353,6.057480273556083,0.6095235498714854
4000,8.8436279296875,6.797645568847656,8.661484569582589,9.025771289792411,6.637955697502733,6.95733544019258,0.3517419099807739,0.677774965763092,7.680175304412842,0.6027055382728577,6.814383506774902,0.5826483964920044,0.315416529537359,0.6273505500512646,7.510435507086175,0.555155518286915,6.654497153002145,0.5358962677170728,0.38806729042418886,0.7281993814749195,7.849915101739509,0.6502555582588003,6.974269860547659,0.629400525266936
8000,8.707489013671875,6.67742919921875,8.52675304949285,8.8882249778509,6.519157684535111,6.835700713902389,0.3321726620197296,0.677774965763092,8.322113990783691,0.6126036047935486,7.438519477844238,0.5947144627571106,0.29687222709924554,0.6273505500512646,8.1454227816214,0.564664724422867,7.271471445300224,0.5474807197002989,0.3674730969402137,0.7281993814749195,8.498805199945982,0.6605424851642302,7.605567510388252,0.6419482058139223
