step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss
55000,11.4296875,6.626953125,11.403803862795451,11.455571137204549,6.607244102965256,6.646662147034744
56000,11.392578125,6.6533203125,11.36673654084874,11.41841970915126,6.633572120459008,6.673068504540992
57000,11.4140625,6.6396484375,11.388196561010993,11.439928438989007,6.619920546124376,6.659376328875624
58000,11.408203125,6.646484375,11.382343825964636,11.434062424035364,6.626746330681777,6.666222419318223
59000,11.373046875,6.646484375,11.347227451545853,11.398866298454147,6.626746330681777,6.666222419318223
60000,11.44140625,6.607421875,11.415509347071232,11.467303152928768,6.587741918048221,6.627101831951779
61000,11.4609375,6.6181640625,11.43501850261885,11.48685649738115,6.598468114444827,6.637860010555173
62000,11.443359375,6.63671875,11.417460261777803,11.469258488222197,6.616995211485396,6.656442288514604
63000,11.41796875,6.640625,11.392098385322024,11.443839114677976,6.620895657884119,6.660354342115881
64000,11.603515625,6.62109375,11.577435905177468,11.629595344822532,6.601393442987586,6.640794057012414
65000,11.42578125,6.6484375,11.399902036214641,11.451660463785359,6.628696555800131,6.668178444199869
66000,11.42578125,6.61328125,11.399902036214641,11.451660463785359,6.593592569018113,6.632969930981887
67000,11.439453125,6.6318359375,11.413558432553327,11.465347817446673,6.612119655889322,6.651552219110678
68000,11.431640625,6.64453125,11.405754776369312,11.457526473630688,6.624796105989532,6.664266394010468
69000,11.48828125,6.6181640625,11.46233135198935,11.51423114801065,6.598468114444827,6.637860010555173
70000,11.412109375,6.6083984375,11.386245649139466,11.437973100860534,6.588717026274659,6.628079848725341
71000,11.412109375,6.60546875,11.386245649139466,11.437973100860534,6.585791701917788,6.625145798082212
72000,11.4140625,6.603515625,11.388196561010993,11.439928438989007,6.583841486217439,6.623189763782561
73000,11.453125,6.6455078125,11.427214838138921,11.479035161861079,6.625771218282379,6.665244406717621
74000,11.353515625,6.63671875,11.327718381279743,11.379312868720257,6.616995211485396,6.656442288514604
75000,11.46484375,6.623046875,11.438920335988097,11.490767164011903,6.603343662551834,6.642750087448166
76000,11.39453125,6.6416015625,11.368687450824165,11.420375049175835,6.621870769750529,6.661332355249471
77000,11.412109375,6.6162109375,11.386245649139466,11.437973100860534,6.596517895952341,6.635903979047659
78000,11.43359375,6.6396484375,11.407705690132078,11.459481809867922,6.619920546124376,6.659376328875624
79000,11.42578125,6.638671875,11.399902036214641,11.451660463785359,6.6189454344713265,6.6583983155286735
80000,11.41796875,6.6259765625,11.392098385322024,11.443839114677976,6.606268992701344,6.645684132298656
81000,11.416015625,6.6396484375,11.390147473071861,11.441883776928139,6.619920546124376,6.659376328875624
82000,11.40625,6.662109375,11.380392914661428,11.432107085338572,6.6423481435438925,6.6818706064561075
83000,11.4140625,6.6337890625,11.388196561010993,11.439928438989007,6.614069877807276,6.653508247192724
84000,11.4296875,6.615234375,11.403803862795451,11.455571137204549,6.595542786866974,6.634925963133026
85000,11.369140625,6.64453125,11.34332563596812,11.39495561403188,6.624796105989532,6.664266394010468
86000,11.314453125,6.6103515625,11.28870029805463,11.34020595194537,6.590667243049859,6.630035881950141
87000,11.439453125,6.646484375,11.413558432553327,11.465347817446673,6.626746330681777,6.666222419318223
88000,11.421875,6.6103515625,11.396000210390037,11.447749789609963,6.590667243049859,6.630035881950141
89000,11.4140625,6.62890625,11.388196561010993,11.439928438989007,6.609194323814053,6.648618176185947
90000,11.408203125,6.6591796875,11.382343825964636,11.434062424035364,6.639422801559384,6.678936573440616
91000,11.357421875,6.6455078125,11.331620193807666,11.383223556192334,6.625771218282379,6.665244406717621
92000,11.376953125,6.654296875,11.351129267885058,11.402776982114942,6.6345472337099665,6.6740465162900335
93000,11.373046875,6.6376953125,11.347227451545853,11.398866298454147,6.617970322924992,6.657420302075008
94000,11.341796875,6.658203125,11.316012948278162,11.367580801721838,6.638447687776962,6.677958562223038
95000,11.4140625,6.6123046875,11.388196561010993,11.439928438989007,6.592617460254666,6.631991914745334
96000,11.36328125,6.6376953125,11.337472914030135,11.389089585969865,6.617970322924992,6.657420302075008
97000,11.306640625,6.626953125,11.280896690605637,11.332384559394363,6.607244102965256,6.646662147034744
98000,11.365234375,6.6376953125,11.339423821152248,11.391044928847752,6.617970322924992,6.657420302075008
99000,11.3984375,6.630859375,11.372589271344456,11.424285728655544,6.611144545090654,6.650574204909346
100000,11.345703125,6.6298828125,11.319914758514596,11.371491491485404,6.61016943439889,6.64959619060111
101000,11.37109375,6.6328125,11.345276543661779,11.396910956338221,6.613094766794871,6.652530233205129
102000,11.357421875,6.646484375,11.331620193807666,11.383223556192334,6.626746330681777,6.666222419318223
103000,11.3359375,6.640625,11.310160234357298,11.361714765642702,6.620895657884119,6.660354342115881
104000,11.375,6.6533203125,11.349178359620296,11.400821640379704,6.633572120459008,6.673068504540992
105000,11.353515625,6.6337890625,11.327718381279743,11.379312868720257,6.614069877807276,6.653508247192724
106000,11.380859375,6.638671875,11.35503108498534,11.40668766501466,6.6189454344713265,6.6583983155286735
107000,11.392578125,6.62109375,11.36673654084874,11.41841970915126,6.601393442987586,6.640794057012414
108000,11.384765625,6.642578125,11.358932902846309,11.410598347153691,6.622845881723583,6.662310368276417
109000,11.3671875,6.6240234375,11.341374728464928,11.393000271535072,6.604318772494609,6.643728102505391
110000,11.39453125,6.6259765625,11.368687450824165,11.420375049175835,6.606268992701344,6.645684132298656
111000,11.3828125,6.6298828125,11.356981993820764,11.408643006179236,6.61016943439889,6.64959619060111
112000,11.3671875,6.6298828125,11.341374728464928,11.393000271535072,6.61016943439889,6.64959619060111
113000,11.353515625,6.638671875,11.327718381279743,11.379312868720257,6.6189454344713265,6.6583983155286735
114000,11.40234375,6.64453125,11.376491092623674,11.428196407376326,6.624796105989532,6.664266394010468
115000,11.451171875,6.607421875,11.425263922489757,11.477079827510243,6.587741918048221,6.627101831951779
117000,11.373046875,6.63671875,11.347227451545853,11.398866298454147,6.616995211485396,6.656442288514604
118000,11.388671875,6.64453125,11.362834721467573,11.414509028532427,6.624796105989532,6.664266394010468
119000,11.42578125,6.6357421875,11.399902036214641,11.451660463785359,6.6160201001525625,6.6554642748474375
120000,11.416015625,6.6396484375,11.390147473071861,11.441883776928139,6.619920546124376,6.659376328875624
121000,11.427734375,6.63671875,11.401852949410545,11.453615800589455,6.616995211485396,6.656442288514604
122000,11.38671875,6.638671875,11.360883812061928,11.412553687938072,6.6189454344713265,6.6583983155286735
123000,11.408203125,6.623046875,11.382343825964636,11.434062424035364,6.603343662551834,6.642750087448166
124000,11.39453125,6.6787109375,11.368687450824165,11.420375049175835,6.658925099483564,6.698496775516436
125000,11.423828125,6.6259765625,11.39795112320779,11.44970512679221,6.606268992701344,6.645684132298656
126000,11.396484375,6.64453125,11.370638360989421,11.422330389010579,6.624796105989532,6.664266394010468
127000,11.443359375,6.626953125,11.417460261777803,11.469258488222197,6.607244102965256,6.646662147034744
128000,11.41015625,6.619140625,11.384294737457331,11.436017762542669,6.5994432238519005,6.6388380261480995
129000,11.4140625,6.6416015625,11.388196561010993,11.439928438989007,6.621870769750529,6.661332355249471
130000,11.42578125,6.6416015625,11.399902036214641,11.451660463785359,6.621870769750529,6.661332355249471
131000,11.447265625,6.6435546875,11.421362091756741,11.473169158243259,6.623820993803259,6.663288381196741
132000,11.4453125,6.619140625,11.419411176672988,11.471213823327012,6.5994432238519005,6.6388380261480995
133000,11.427734375,6.634765625,11.401852949410545,11.453615800589455,6.615044988926514,6.654486261073486
134000,11.4453125,6.640625,11.419411176672988,11.471213823327012,6.620895657884119,6.660354342115881
135000,11.40234375,6.6318359375,11.376491092623674,11.428196407376326,6.612119655889322,6.651552219110678
136000,11.419921875,6.640625,11.394049297761432,11.445794452238568,6.620895657884119,6.660354342115881
137000,11.41796875,6.6435546875,11.392098385322024,11.443839114677976,6.623820993803259,6.663288381196741
138000,11.451171875,6.6318359375,11.425263922489757,11.477079827510243,6.612119655889322,6.651552219110678
139000,11.439453125,6.66015625,11.413558432553327,11.465347817446673,6.640397915448029,6.679914584551971
140000,11.455078125,6.640625,11.429165753976463,11.480990496023537,6.620895657884119,6.660354342115881
141000,11.45703125,6.63671875,11.431116670002329,11.482945829997671,6.616995211485396,6.656442288514604
142000,11.46875,6.654296875,11.442822170109688,11.494677829890312,6.6345472337099665,6.6740465162900335
143000,11.416015625,6.630859375,11.390147473071861,11.441883776928139,6.611144545090654,6.650574204909346
