step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss,mean_logit_token_js_div,mean_bigram_token_js_div,mean_bigram_logit_kl_div,mean_bigram_logit_js_div,mean_unigram_logit_kl_div,mean_unigram_logit_js_div,bottom_conf_logit_token_js_div,bottom_conf_bigram_token_js_div,bottom_conf_bigram_logit_kl_div,bottom_conf_bigram_logit_js_div,bottom_conf_unigram_logit_kl_div,bottom_conf_unigram_logit_js_div,top_conf_logit_token_js_div,top_conf_bigram_token_js_div,top_conf_bigram_logit_kl_div,top_conf_bigram_logit_js_div,top_conf_unigram_logit_kl_div,top_conf_unigram_logit_js_div
0,11.835037231445312,11.840492248535156,11.62432830861078,12.045746154279845,11.629734771212156,12.051249725858156,0.6884803771972656,0.5891928672790527,11.888631820678711,0.6930361390113831,11.803049087524414,0.6930672526359558,0.6376592964924717,0.5421789051626142,11.677446342427597,0.6420471907865062,11.592625113008369,0.6420771598580768,0.7393014579020596,0.6362068293954912,12.099817298929825,0.7440250872362599,12.01347306204046,0.7440573454138348
1,11.837127685546875,11.83819580078125,11.6264001544953,12.04785521659845,11.62745876251581,12.04893283904669,0.6884803771972656,0.5891928672790527,11.88862419128418,0.6930367350578308,11.803058624267578,0.6930673718452454,0.6376592964924717,0.5421789051626142,11.677438780796018,0.6420477649064098,11.592634564741338,0.6420772746821551,0.7393014579020596,0.6362068293954912,12.09980960177234,0.7440257052092518,12.013482683793818,0.7440574690083356
2,11.81756591796875,11.819648742675781,11.607012580672944,12.028119255264556,11.609076851374244,12.030220633977319,0.6884803771972656,0.5891928672790527,11.832469940185547,0.6930319666862488,11.691582679748535,0.6930612325668335,0.6376592964924717,0.5421789051626142,11.621783872391719,0.6420431719474446,11.482154670104105,0.6420713612426073,0.7393014579020596,0.6362068293954912,12.043156007979375,0.7440207614250529,11.901010689392965,0.7440511038910597
4,11.447113037109375,11.438323974609375,11.239886152306642,11.654339921912108,11.231176659204342,11.645471290014408,0.6884794235229492,0.5891928672790527,10.728970527648926,0.6928038597106934,9.480806350708008,0.6926587820053101,0.6376583780165268,0.5421789051626142,10.528349182105876,0.6418234569779802,9.292215443047104,0.6416837173686424,0.7393004690293716,0.6362068293954912,10.929591873191976,0.7437842624434066,9.669397258368912,0.7436338466419777
8,13.003677368164062,12.921440124511719,12.782810178309852,13.224544558018273,12.701272441295517,13.14160780772792,0.6489830017089844,0.5891928672790527,7.987727165222168,0.5527561902999878,0.7084530591964722,0.20958198606967926,0.5996412261350095,0.5421789051626142,7.81462212074913,0.5072191374040608,0.6569000936641786,0.18154217464986142,0.6983247772829593,0.6362068293954912,8.160832209695206,0.5982932431959148,0.7600060247287658,0.2376217974894971
16,10.942123413085938,10.839607238769531,10.739518992423902,11.144727833747973,10.637954146627262,11.0412603309118,0.6613426208496094,0.5891928672790527,6.962898254394531,0.6074857115745544,2.3318045139312744,0.5102237462997437,0.6115332141431555,0.5421789051626142,6.801278985726393,0.5597474998304892,2.238275968102008,0.46647370711727515,0.7111520275560632,0.6362068293954912,7.12451752306267,0.6552239233186197,2.4253330597605407,0.5539737854822122
32,9.01129150390625,8.844589233398438,8.827429651168615,9.195153356643885,8.662435974056955,9.02674249273992,0.6647367477416992,0.5891928672790527,5.229490756988525,0.6071330904960632,3.3026769161224365,0.599180281162262,0.614799689281395,0.5421789051626142,5.089426341714876,0.5594087358213016,3.191367691317389,0.5517695264296779,0.7146738062020035,0.6362068293954912,5.369555172262174,0.6548574451708249,3.413986140927484,0.646591035894846
64,8.779701232910156,8.219886779785156,8.598217383916564,8.961185081903748,8.044284143933416,8.395489415636897,0.6581110954284668,0.5891928672790527,4.753076553344727,0.6056330800056458,7.225091934204102,0.6862702369689941,0.6084235298572604,0.5421789051626142,4.619544503077698,0.5579677167654054,7.0604578313183906,0.6355307940323989,0.7077986609996731,0.6362068293954912,4.886608603611755,0.6532984432458862,7.389726037089813,0.7370096799055894
128,9.031936645507812,7.385616302490234,8.847864296729401,9.216008994286224,7.219163357482284,7.552069247498185,0.6319339275360107,0.5891928672790527,3.95283842086792,0.5817122459411621,6.73622989654541,0.679429292678833,0.5832445806516212,0.5421789051626142,3.8310649614902283,0.5349976909635712,6.577263048603957,0.6289433760028303,0.6806232744204003,0.6362068293954912,4.0746118802456115,0.628426800918753,6.895196744486864,0.7299152093548357
256,9.791084289550781,6.914936065673828,9.599432222632226,9.982736356469337,6.75387439590486,7.0759977354427965,0.6037461757659912,0.5891928672790527,3.63332200050354,0.5480150580406189,5.8542070388793945,0.6566758751869202,0.5561551233108736,0.5421789051626142,3.5165738371779494,0.5026737172342803,5.7060125164693645,0.607042518945075,0.6513372282211088,0.6362068293954912,3.7500701638291307,0.5933563988469575,6.002401561289425,0.7063092314287653
1000,9.857978820800781,7.104888916015625,9.665673166837434,10.050284474764128,6.941630056317291,7.268147775713959,0.44534915685653687,0.5891928672790527,4.8682966232299805,0.5493007302284241,8.597792625427246,0.6594025492668152,0.4044750355106764,0.5421789051626142,4.733155778713949,0.5039062339934459,8.41819871958664,0.6096662550328247,0.48622327820239736,0.6362068293954912,5.003437467746012,0.5946952264634022,8.777386531267853,0.7091388435008057
2000,9.081871032714844,7.152198791503906,8.897290549795244,9.266451515634444,6.988397281431107,7.316000301576706,0.37823259830474854,0.5891928672790527,5.727985858917236,0.5514118671417236,9.336084365844727,0.6548614501953125,0.34056416211485574,0.5421789051626142,5.581397635553108,0.5059302218390257,9.148938388506433,0.6052967109825631,0.41590103449464133,0.6362068293954912,5.874574082281365,0.5968935124444216,9.52323034318302,0.7044261894080619
4000,8.911209106445312,6.856357574462891,8.72837111990725,9.094047092983375,6.695979556411552,7.016735592514229,0.3482537269592285,0.5891928672790527,6.2878570556640625,0.5528662204742432,10.132598876953125,0.6577213406562805,0.31210891255025264,0.5421789051626142,6.134271829076599,0.5073246355616366,9.937633031255222,0.6080484905594615,0.3843985413682044,0.6362068293954912,6.441442282251526,0.5984078053868497,10.327564722651028,0.7073941907530995
8000,8.75225830078125,6.65777587890625,8.571058308082485,8.933458293480015,6.499737451900727,6.815814305911773,0.330369234085083,0.5891928672790527,6.669010639190674,0.5579343438148499,10.38399887084961,0.6588466763496399,0.29516475593806857,0.5421789051626142,6.510838926274557,0.5121844953005884,10.1866291945625,0.6091313502541825,0.36557371223209745,0.6362068293954912,6.8271823521067905,0.6036841923291113,10.58136854713672,0.7085620024450973
