step,mean_unigram_loss,mean_bigram_loss,bottom_conf_unigram_loss,top_conf_unigram_loss,bottom_conf_bigram_loss,top_conf_bigram_loss
0,11.03125,11.0859375,11.005821514820635,11.056678485179365,11.060446061799006,11.111428938200994
1,11.02734375,11.078125,11.001919767429822,11.052767732570178,11.052642545566052,11.103607454433948
2,11.0234375,11.08203125,10.998018020836565,11.048856979163435,11.056544303286698,11.107518196713302
4,11.0234375,11.078125,10.998018020836565,11.048856979163435,11.052642545566052,11.103607454433948
8,11.0234375,10.93359375,10.998018020836565,11.048856979163435,10.908278070297364,10.958909429702636
16,11.0234375,10.4921875,10.998018020836565,11.048856979163435,10.46738810150499,10.51698689849501
32,11.02734375,9.82421875,11.001919767429822,11.052767732570178,9.800221739709272,9.848215760290728
64,10.9921875,9.046875,10.966804076853526,11.017570923146474,9.023846936381963,9.069903063618037
128,11.4140625,7.474609375,11.388196561010993,11.439928438989007,7.4536777774342475,7.4955409725657525
256,11.96484375,6.697265625,11.938361087766925,11.991326412233075,6.677452321697479,6.717078928302521
512,12.94140625,6.90625,12.913864035200572,12.968948464799428,6.886129939912155,6.926370060087845
1000,13.4453125,7.142578125,13.417239192931453,13.473385807068547,7.122116711812287,7.163039538187713
2000,12.72265625,7.18359375,12.695347801785099,12.749964698214901,7.163073671980733,7.204113828019267
3000,12.390625,7.078125,12.363675250522691,12.417574749477309,7.05775611577358,7.09849388422642
4000,12.51953125,7.1640625,12.492441676970737,12.546620823029263,7.143570336669237,7.184554663330763
5000,12.296875,7.146484375,12.2700273977613,12.3237226022387,7.126017367440839,7.166951382559161
6000,12.3125,7.080078125,12.285635346249745,12.339364653750255,7.059706430690897,7.100449819309103
7000,12.26953125,7.05078125,12.242713513994728,12.296348986005272,7.0304517477161195,7.0711107522838805
8000,12.4609375,7.076171875,12.433911393453156,12.487963606546844,7.055805801243994,7.096537948756006
9000,12.328125,7.064453125,12.301243305554246,12.355006694445754,7.044103922217832,7.084802327782168
10000,12.421875,7.109375,12.394891287371877,12.448858712628123,7.088961200869591,7.129788799130409
11000,12.36328125,7.041015625,12.336361253429223,12.390201246570777,7.02070020619705,7.06133104380295
